('port 0','TE',1,'port 0',1,'transmission')
199719208763135 0.007073 -0.185509
199716709992898 0.007092 -0.184923
199714211222661 0.007112 -0.184259
199711712452423 0.007133 -0.183516
199709213682186 0.007157 -0.182696
199706714911949 0.007182 -0.181804
199704216141711 0.007210 -0.180852
199701717371474 0.007241 -0.179861
199699218601236 0.007276 -0.178870
199696719830999 0.007316 -0.177940
199694221060762 0.007362 -0.177172
199691722290524 0.007415 -0.176730
199689223520287 0.007477 -0.176870
199686724750050 0.007549 -0.177996
199684225979812 0.007633 -0.180731
199681727209575 0.007730 -0.186007
199679228439337 0.007837 -0.195156
199676729669100 0.007945 -0.209903
199674230898863 0.008032 -0.232027
199671732128625 0.008060 -0.262208
199669233358388 0.007970 -0.297486
199666734588150 0.007720 -0.327900
199664235817913 0.007351 -0.336960
199661737047676 0.007017 -0.313938
199659238277438 0.006872 -0.270271
199656739507201 0.006923 -0.230433
199654240736964 0.007070 -0.207092
199651741966726 0.007226 -0.198313
199649243196489 0.007353 -0.197996
199646744426251 0.007446 -0.201467
199644245656014 0.007510 -0.206135
199641746885777 0.007555 -0.210791
199639248115539 0.007587 -0.214957
199636749345302 0.007610 -0.218502
199634250575065 0.007627 -0.221443
199631751804827 0.007642 -0.223850
199629253034590 0.007654 -0.225808
199626754264352 0.007666 -0.227394
199624255494115 0.007677 -0.228676
199621756723878 0.007688 -0.229709
199619257953640 0.007700 -0.230540
199616759183403 0.007711 -0.231204
199614260413165 0.007724 -0.231729
199611761642928 0.007736 -0.232138
199609262872691 0.007750 -0.232450
199606764102453 0.007764 -0.232678
199604265332216 0.007779 -0.232834
199601766561979 0.007795 -0.232927
199599267791741 0.007811 -0.232965
199596769021504 0.007828 -0.232954
199594270251266 0.007847 -0.232901
199591771481029 0.007866 -0.232812
199589272710792 0.007887 -0.232693
199586773940554 0.007909 -0.232554
199584275170317 0.007933 -0.232405
199581776400080 0.007958 -0.232261
199579277629842 0.007986 -0.232141
199576778859605 0.008016 -0.232073
199574280089367 0.008048 -0.232096
199571781319130 0.008084 -0.232264
199569282548893 0.008124 -0.232653
199566783778655 0.008167 -0.233371
199564285008418 0.008216 -0.234566
199561786238180 0.008270 -0.236448
199559287467943 0.008329 -0.239300
199556788697706 0.008393 -0.243504
199554289927468 0.008460 -0.249548
199551791157231 0.008527 -0.258013
199549292386994 0.008586 -0.269492
199546793616756 0.008625 -0.284376
199544294846519 0.008625 -0.302410
199541796076281 0.008566 -0.322001
199539297306044 0.008432 -0.339526
199536798535807 0.008231 -0.349480
199534299765569 0.008007 -0.346723
199531800995332 0.007828 -0.330530
199529302225095 0.007744 -0.306567
199526803454857 0.007757 -0.283233
199524304684620 0.007836 -0.266086
199521805914382 0.007939 -0.256208
199519307144145 0.008039 -0.252074
199516808373908 0.008126 -0.251606
199514309603670 0.008196 -0.253135
199511810833433 0.008252 -0.255569
199509312063195 0.008295 -0.258277
199506813292958 0.008329 -0.260928
199504314522721 0.008357 -0.263369
199501815752483 0.008380 -0.265542
199499316982246 0.008401 -0.267443
199496818212009 0.008419 -0.269087
199494319441771 0.008436 -0.270503
199491820671534 0.008453 -0.271720
199489321901296 0.008469 -0.272765
199486823131059 0.008485 -0.273665
199484324360822 0.008502 -0.274441
199481825590584 0.008518 -0.275112
199479326820347 0.008536 -0.275694
199476828050110 0.008554 -0.276200
199474329279872 0.008572 -0.276643
199471830509635 0.008592 -0.277032
199469331739397 0.008612 -0.277378
199466832969160 0.008633 -0.277689
199464334198923 0.008656 -0.277976
199461835428685 0.008680 -0.278249
199459336658448 0.008705 -0.278520
199456837888210 0.008733 -0.278803
199454339117973 0.008762 -0.279118
199451840347736 0.008793 -0.279490
199449341577498 0.008827 -0.279952
199446842807261 0.008864 -0.280548
199444344037024 0.008905 -0.281341
199441845266786 0.008950 -0.282415
199439346496549 0.008999 -0.283886
199436847726311 0.009054 -0.285917
199434348956074 0.009114 -0.288733
199431850185837 0.009181 -0.292642
199429351415599 0.009253 -0.298064
199426852645362 0.009329 -0.305556
199424353875125 0.009405 -0.315821
199421855104887 0.009473 -0.329667
199419356334650 0.009517 -0.347834
199416857564412 0.009513 -0.370549
199414358794175 0.009426 -0.396626
199411860023938 0.009223 -0.422050
199409361253700 0.008896 -0.438769
199406862483463 0.008498 -0.436142
199404363713225 0.008156 -0.408181
199401864942988 0.007998 -0.362734
199399366172751 0.008050 -0.318179
199396867402513 0.008235 -0.287852
199394368632276 0.008459 -0.273343
199391869862039 0.008661 -0.270011
199389371091801 0.008821 -0.272804
199386872321564 0.008941 -0.278264
199384373551326 0.009027 -0.284458
199381874781089 0.009090 -0.290449
199379376010852 0.009135 -0.295849
199376877240614 0.009169 -0.300552
199374378470377 0.009196 -0.304578
199371879700140 0.009218 -0.308001
199369380929902 0.009236 -0.310905
199366882159665 0.009253 -0.313375
199364383389427 0.009269 -0.315484
199361884619190 0.009285 -0.317296
199359385848953 0.009300 -0.318863
199356887078715 0.009316 -0.320228
199354388308478 0.009332 -0.321426
199351889538240 0.009349 -0.322487
199349390768003 0.009366 -0.323434
199346891997766 0.009384 -0.324287
199344393227528 0.009403 -0.325062
199341894457291 0.009423 -0.325775
199339395687054 0.009444 -0.326438
199336896916816 0.009466 -0.327064
199334398146579 0.009490 -0.327666
199331899376341 0.009515 -0.328257
199329400606104 0.009541 -0.328853
199326901835867 0.009570 -0.329473
199324403065629 0.009600 -0.330138
199321904295392 0.009633 -0.330879
199319405525155 0.009668 -0.331734
199316906754917 0.009707 -0.332754
199314407984680 0.009749 -0.334008
199311909214442 0.009795 -0.335588
199309410444205 0.009846 -0.337620
199306911673968 0.009901 -0.340276
199304412903730 0.009961 -0.343785
199301914133493 0.010026 -0.348461
199299415363255 0.010094 -0.354714
199296916593018 0.010163 -0.363069
199294417822781 0.010227 -0.374151
199291919052543 0.010274 -0.388611
199289420282306 0.010287 -0.406893
199286921512069 0.010239 -0.428718
199284422741831 0.010095 -0.452114
199281923971594 0.009829 -0.472080
199279425201356 0.009450 -0.479868
199276926431119 0.009042 -0.465722
199274427660882 0.008751 -0.427459
199271928890644 0.008692 -0.377829
199269430120407 0.008852 -0.336181
199266931350170 0.009124 -0.312488
199264432579932 0.009402 -0.304968
199261933809695 0.009634 -0.307502
199259435039457 0.009806 -0.314807
199256936269220 0.009928 -0.323631
199254437498983 0.010010 -0.332317
199251938728745 0.010066 -0.340160
199249439958508 0.010103 -0.346948
199246941188270 0.010128 -0.352701
199244442418033 0.010147 -0.357529
199241943647796 0.010160 -0.361570
199239444877558 0.010172 -0.364955
199236946107321 0.010182 -0.367801
199234447337084 0.010192 -0.370208
199231948566846 0.010202 -0.372255
199229449796609 0.010212 -0.374010
199226951026371 0.010224 -0.375525
199224452256134 0.010236 -0.376843
199221953485897 0.010249 -0.378000
199219454715659 0.010263 -0.379025
199216955945422 0.010278 -0.379942
199214457175185 0.010295 -0.380771
199211958404947 0.010313 -0.381532
199209459634710 0.010332 -0.382239
199206960864472 0.010353 -0.382910
199204462094235 0.010375 -0.383562
199201963323998 0.010399 -0.384211
199199464553760 0.010425 -0.384879
199196965783523 0.010454 -0.385592
199194467013285 0.010484 -0.386378
199191968243048 0.010518 -0.387279
199189469472811 0.010554 -0.388344
199186970702573 0.010593 -0.389642
199184471932336 0.010637 -0.391261
199181973162099 0.010684 -0.393321
199179474391861 0.010735 -0.395981
199176975621624 0.010791 -0.399456
199174476851386 0.010850 -0.404026
199171978081149 0.010911 -0.410061
199169479310912 0.010970 -0.418022
199166980540674 0.011021 -0.428449
199164481770437 0.011053 -0.441882
199161983000200 0.011046 -0.458633
199159484229962 0.010973 -0.478280
199156985459725 0.010798 -0.498678
199154486689487 0.010495 -0.514521
199151987919250 0.010080 -0.516450
199149489149013 0.009655 -0.494119
199146990378775 0.009403 -0.446735
199144491608538 0.009452 -0.391801
199141992838300 0.009756 -0.352291
199139494068063 0.010151 -0.336440
199136995297826 0.010506 -0.338482
199134496527588 0.010769 -0.349632
199131997757351 0.010941 -0.363661
199129498987114 0.011043 -0.377319
199127000216876 0.011099 -0.389290
199124501446639 0.011125 -0.399255
199122002676401 0.011133 -0.407333
199119503906164 0.011133 -0.413794
199117005135927 0.011128 -0.418932
199114506365689 0.011121 -0.423011
199112007595452 0.011115 -0.426253
199109508825215 0.011110 -0.428837
199107010054977 0.011107 -0.430903
199104511284740 0.011105 -0.432562
199102012514502 0.011106 -0.433900
199099513744265 0.011109 -0.434985
199097014974028 0.011114 -0.435869
199094516203790 0.011122 -0.436594
199092017433553 0.011131 -0.437193
199089518663316 0.011142 -0.437695
199087019893078 0.011155 -0.438122
199084521122841 0.011170 -0.438493
199082022352603 0.011187 -0.438827
199079523582366 0.011207 -0.439140
199077024812129 0.011228 -0.439450
199074526041891 0.011251 -0.439775
199072027271654 0.011277 -0.440135
199069528501416 0.011305 -0.440553
199067029731179 0.011336 -0.441060
199064530960942 0.011370 -0.441690
199062032190704 0.011407 -0.442490
199059533420467 0.011447 -0.443517
199057034650230 0.011491 -0.444849
199054535879992 0.011538 -0.446584
199052037109755 0.011590 -0.448851
199049538339517 0.011645 -0.451819
199047039569280 0.011703 -0.455703
199044540799043 0.011762 -0.460781
199042042028805 0.011820 -0.467387
199039543258568 0.011871 -0.475907
199037044488331 0.011907 -0.486717
199034545718093 0.011912 -0.500038
199032046947856 0.011865 -0.515606
199029548177618 0.011740 -0.532056
199027049407381 0.011513 -0.545975
199024550637144 0.011184 -0.551131
199022051866906 0.010818 -0.539708
199019553096669 0.010549 -0.508314
199017054326431 0.010515 -0.465914
199014555556194 0.010731 -0.430417
199012056785957 0.011078 -0.413158
199009558015719 0.011416 -0.412789
199007059245482 0.011672 -0.422200
199004560475245 0.011836 -0.435113
199002061705007 0.011926 -0.447888
198999562934770 0.011966 -0.458953
198997064164532 0.011976 -0.467904
198994565394295 0.011969 -0.474865
198992066624058 0.011956 -0.480147
198989567853820 0.011941 -0.484089
198987069083583 0.011926 -0.486994
198984570313346 0.011914 -0.489108
198982071543108 0.011906 -0.490628
198979572772871 0.011900 -0.491705
198977074002633 0.011899 -0.492454
198974575232396 0.011901 -0.492962
198972076462159 0.011905 -0.493295
198969577691921 0.011913 -0.493506
198967078921684 0.011924 -0.493631
198964580151446 0.011938 -0.493703
198962081381209 0.011954 -0.493746
198959582610972 0.011972 -0.493781
198957083840734 0.011993 -0.493823
198954585070497 0.012016 -0.493890
198952086300260 0.012042 -0.493997
198949587530022 0.012070 -0.494158
198947088759785 0.012100 -0.494391
198944589989547 0.012133 -0.494714
198942091219310 0.012168 -0.495151
198939592449073 0.012207 -0.495727
198937093678835 0.012248 -0.496478
198934594908598 0.012292 -0.497445
198932096138361 0.012340 -0.498681
198929597368123 0.012391 -0.500256
198927098597886 0.012445 -0.502257
198924599827648 0.012503 -0.504797
198922101057411 0.012565 -0.508021
198919602287174 0.012629 -0.512116
198917103516936 0.012694 -0.517312
198914604746699 0.012757 -0.523896
198912105976461 0.012815 -0.532195
198909607206224 0.012857 -0.542541
198907108435987 0.012873 -0.555167
198904609665749 0.012843 -0.569968
198902110895512 0.012742 -0.586023
198899612125275 0.012545 -0.600817
198897113355037 0.012242 -0.609393
198894614584800 0.011876 -0.604725
198892115814562 0.011566 -0.581931
198889617044325 0.011460 -0.546017
198887118274088 0.011609 -0.512513
198884619503850 0.011916 -0.494278
198882120733613 0.012231 -0.492131
198879621963376 0.012469 -0.499687
198877123193138 0.012613 -0.510623
198874624422901 0.012685 -0.521233
198872125652663 0.012710 -0.530018
198869626882426 0.012710 -0.536697
198867128112189 0.012699 -0.541507
198864629341951 0.012685 -0.544836
198862130571714 0.012673 -0.547060
198859631801476 0.012664 -0.548490
198857133031239 0.012660 -0.549368
198854634261002 0.012661 -0.549875
198852135490764 0.012665 -0.550141
198849636720527 0.012674 -0.550259
198847137950290 0.012686 -0.550297
198844639180052 0.012702 -0.550304
198842140409815 0.012721 -0.550312
198839641639577 0.012742 -0.550348
198837142869340 0.012766 -0.550429
198834644099103 0.012791 -0.550568
198832145328865 0.012819 -0.550777
198829646558628 0.012849 -0.551065
198827147788391 0.012881 -0.551440
198824649018153 0.012914 -0.551911
198822150247916 0.012950 -0.552487
198819651477678 0.012987 -0.553179
198817152707441 0.013026 -0.554001
198814653937204 0.013067 -0.554967
198812155166966 0.013110 -0.556099
198809656396729 0.013155 -0.557422
198807157626491 0.013203 -0.558968
198804658856254 0.013253 -0.560777
198802160086017 0.013305 -0.562901
198799661315779 0.013360 -0.565408
198797162545542 0.013417 -0.568382
198794663775305 0.013476 -0.571931
198792165005067 0.013537 -0.576193
198789666234830 0.013598 -0.581339
198787167464592 0.013658 -0.587580
198784668694355 0.013713 -0.595164
198782169924118 0.013757 -0.604353
198779671153880 0.013781 -0.615375
198777172383643 0.013772 -0.628290
198774673613406 0.013710 -0.642727
198772174843168 0.013574 -0.657434
198769676072931 0.013346 -0.669664
198767177302693 0.013032 -0.674864
198764678532456 0.012690 -0.667910
198762179762219 0.012427 -0.647099
198759680991981 0.012342 -0.618325
198757182221744 0.012448 -0.592478
198754683451506 0.012665 -0.576887
198752184681269 0.012895 -0.571674
198749685911032 0.013084 -0.573141
198747187140794 0.013219 -0.577608
198744688370557 0.013308 -0.582767
198742189600320 0.013367 -0.587531
198739690830082 0.013406 -0.591538
198737192059845 0.013434 -0.594772
198734693289607 0.013456 -0.597350
198732194519370 0.013477 -0.599419
198729695749133 0.013496 -0.601112
198727196978895 0.013517 -0.602541
198724698208658 0.013538 -0.603790
198722199438421 0.013561 -0.604924
198719700668183 0.013585 -0.605990
198717201897946 0.013610 -0.607023
198714703127708 0.013636 -0.608047
198712204357471 0.013664 -0.609082
198709705587234 0.013692 -0.610141
198707206816996 0.013722 -0.611236
198704708046759 0.013752 -0.612376
198702209276521 0.013783 -0.613567
198699710506284 0.013815 -0.614817
198697211736047 0.013848 -0.616134
198694712965809 0.013882 -0.617526
198692214195572 0.013917 -0.619001
198689715425335 0.013954 -0.620570
198687216655097 0.013991 -0.622249
198684717884860 0.014030 -0.624053
198682219114622 0.014070 -0.626004
198679720344385 0.014112 -0.628131
198677221574148 0.014156 -0.630467
198674722803910 0.014202 -0.633060
198672224033673 0.014249 -0.635967
198669725263436 0.014299 -0.639265
198667226493198 0.014351 -0.643054
198664727722961 0.014405 -0.647465
198662228952723 0.014459 -0.652666
198659730182486 0.014514 -0.658876
198657231412249 0.014565 -0.666370
198654732642011 0.014608 -0.675480
198652233871774 0.014636 -0.686573
198649735101536 0.014634 -0.699972
198647236331299 0.014581 -0.715748
198644737561062 0.014449 -0.733289
198642238790824 0.014203 -0.750500
198639740020587 0.013821 -0.762751
198637241250350 0.013333 -0.762569
198634742480112 0.012854 -0.742685
198632243709875 0.012566 -0.703959
198629744939637 0.012585 -0.659978
198627246169400 0.012855 -0.626957
198624747399163 0.013223 -0.610789
198622248628925 0.013566 -0.607842
198619749858688 0.013834 -0.612180
198617251088451 0.014026 -0.619422
198614752318213 0.014156 -0.627178
198612253547976 0.014245 -0.634394
198609754777738 0.014305 -0.640727
198607256007501 0.014349 -0.646158
198604757237264 0.014381 -0.650790
198602258467026 0.014406 -0.654760
198599759696789 0.014428 -0.658196
198597260926551 0.014448 -0.661211
198594762156314 0.014466 -0.663894
198592263386077 0.014484 -0.666318
198589764615839 0.014502 -0.668538
198587265845602 0.014520 -0.670599
198584767075365 0.014538 -0.672536
198582268305127 0.014557 -0.674375
198579769534890 0.014576 -0.676140
198577270764652 0.014596 -0.677849
198574771994415 0.014617 -0.679517
198572273224178 0.014638 -0.681159
198569774453940 0.014661 -0.682788
198567275683703 0.014684 -0.684415
198564776913466 0.014708 -0.686055
198562278143228 0.014734 -0.687722
198559779372991 0.014761 -0.689432
198557280602753 0.014789 -0.691204
198554781832516 0.014819 -0.693061
198552283062279 0.014851 -0.695033
198549784292041 0.014885 -0.697155
198547285521804 0.014921 -0.699473
198544786751566 0.014959 -0.702048
198542287981329 0.015000 -0.704953
198539789211092 0.015044 -0.708289
198537290440854 0.015090 -0.712184
198534791670617 0.015137 -0.716802
198532292900380 0.015185 -0.722356
198529794130142 0.015230 -0.729111
198527295359905 0.015268 -0.737386
198524796589667 0.015291 -0.747534
198522297819430 0.015285 -0.759876
198519799049193 0.015232 -0.774529
198517300278955 0.015103 -0.791045
198514801508718 0.014862 -0.807733
198512302738481 0.014482 -0.820656
198509803968243 0.013973 -0.822868
198507305198006 0.013430 -0.805947
198504806427768 0.013040 -0.766694
198502307657531 0.012985 -0.715539
198499808887294 0.013277 -0.672176
198497310117056 0.013757 -0.648810
198494811346819 0.014242 -0.644176
198492312576581 0.014632 -0.650994
198489813806344 0.014906 -0.662719
198487315036107 0.015082 -0.675394
198484816265869 0.015186 -0.687141
198482317495632 0.015243 -0.697292
198479818725395 0.015270 -0.705770
198477319955157 0.015280 -0.712743
198474821184920 0.015281 -0.718449
198472322414682 0.015277 -0.723126
198469823644445 0.015272 -0.726982
198467324874208 0.015266 -0.730187
198464826103970 0.015262 -0.732879
198462327333733 0.015259 -0.735165
198459828563496 0.015258 -0.737132
198457329793258 0.015259 -0.738846
198454831023021 0.015262 -0.740361
198452332252783 0.015268 -0.741719
198449833482546 0.015275 -0.742956
198447334712309 0.015285 -0.744099
198444835942071 0.015297 -0.745176
198442337171834 0.015311 -0.746206
198439838401596 0.015328 -0.747212
198437339631359 0.015346 -0.748213
198434840861122 0.015367 -0.749231
198432342090884 0.015391 -0.750288
198429843320647 0.015417 -0.751409
198427344550410 0.015446 -0.752625
198424845780172 0.015478 -0.753971
198422347009935 0.015514 -0.755491
198419848239697 0.015552 -0.757240
198417349469460 0.015594 -0.759287
198414850699223 0.015639 -0.761718
198412351928985 0.015688 -0.764646
198409853158748 0.015740 -0.768214
198407354388511 0.015794 -0.772602
198404855618273 0.015848 -0.778042
198402356848036 0.015900 -0.784820
198399858077798 0.015943 -0.793277
198397359307561 0.015968 -0.803795
198394860537324 0.015961 -0.816725
198392361767086 0.015899 -0.832223
198389862996849 0.015748 -0.849870
198387364226611 0.015465 -0.867922
198384865456374 0.015013 -0.882017
198382366686137 0.014391 -0.883726
198379867915899 0.013711 -0.861278
198377369145662 0.013234 -0.808099
198374870375425 0.013248 -0.738324
198372371605187 0.013783 -0.683283
198369872834950 0.014564 -0.661086
198367374064712 0.015284 -0.666278
198364875294475 0.015799 -0.685315
198362376524238 0.016104 -0.707946
198359877754000 0.016252 -0.728936
198357378983763 0.016300 -0.746403
198354880213526 0.016291 -0.760142
198352381443288 0.016253 -0.770609
198349882673051 0.016205 -0.778437
198347383902813 0.016155 -0.784223
198344885132576 0.016109 -0.788467
198342386362339 0.016069 -0.791562
198339887592101 0.016036 -0.793807
198337388821864 0.016010 -0.795430
198334890051626 0.015991 -0.796600
198332391281389 0.015978 -0.797442
198329892511152 0.015971 -0.798054
198327393740914 0.015970 -0.798506
198324894970677 0.015973 -0.798855
198322396200440 0.015980 -0.799144
198319897430202 0.015992 -0.799408
198317398659965 0.016008 -0.799677
198314899889727 0.016027 -0.799974
198312401119490 0.016050 -0.800324
198309902349253 0.016076 -0.800748
198307403579015 0.016105 -0.801268
198304904808778 0.016137 -0.801908
198302406038541 0.016172 -0.802693
198299907268303 0.016210 -0.803654
198297408498066 0.016251 -0.804825
198294909727828 0.016295 -0.806247
198292410957591 0.016342 -0.807970
198289912187354 0.016391 -0.810055
198287413417116 0.016442 -0.812575
198284914646879 0.016494 -0.815621
198282415876642 0.016547 -0.819301
198279917106404 0.016599 -0.823748
198277418336167 0.016648 -0.829117
198274919565929 0.016689 -0.835586
198272420795692 0.016717 -0.843339
198269922025455 0.016724 -0.852541
198267423255217 0.016696 -0.863263
198264924484980 0.016616 -0.875332
198262425714742 0.016461 -0.888056
198259926944505 0.016204 -0.899728
198257428174268 0.015830 -0.906918
198254929404030 0.015353 -0.903940
198252430633793 0.014863 -0.883922
198249931863556 0.014545 -0.844104
198247433093318 0.014595 -0.793995
198244934323081 0.015050 -0.753685
198242435552843 0.015718 -0.737099
198239936782606 0.016349 -0.742546
198237438012369 0.016798 -0.760165
198234939242131 0.017048 -0.781022
198232440471894 0.017147 -0.800057
198229941701657 0.017151 -0.815362
198227442931419 0.017106 -0.826776
198224944161182 0.017043 -0.834863
198222445390944 0.016978 -0.840364
198219946620707 0.016920 -0.843968
198217447850470 0.016873 -0.846231
198214949080232 0.016837 -0.847577
198212450309995 0.016811 -0.848316
198209951539757 0.016796 -0.848671
198207452769520 0.016790 -0.848800
198204953999283 0.016792 -0.848813
198202455229045 0.016801 -0.848789
198199956458808 0.016815 -0.848784
198197457688571 0.016834 -0.848836
198194958918333 0.016858 -0.848974
198192460148096 0.016886 -0.849220
198189961377858 0.016917 -0.849589
198187462607621 0.016951 -0.850097
198184963837384 0.016988 -0.850757
198182465067146 0.017027 -0.851580
198179966296909 0.017068 -0.852580
198177467526672 0.017112 -0.853773
198174968756434 0.017157 -0.855176
198172469986197 0.017204 -0.856811
198169971215959 0.017253 -0.858702
198167472445722 0.017302 -0.860881
198164973675485 0.017353 -0.863384
198162474905247 0.017404 -0.866255
198159976135010 0.017455 -0.869551
198157477364772 0.017506 -0.873334
198154978594535 0.017554 -0.877684
198152479824298 0.017598 -0.882691
198149981054060 0.017637 -0.888460
198147482283823 0.017665 -0.895104
198144983513586 0.017679 -0.902733
198142484743348 0.017670 -0.911427
198139985973111 0.017628 -0.921178
198137487202873 0.017538 -0.931778
198134988432636 0.017383 -0.942604
198132489662399 0.017140 -0.952248
198129990892161 0.016797 -0.957968
198127492121924 0.016366 -0.955220
198124993351687 0.015920 -0.938306
198122494581449 0.015620 -0.904353
198119995811212 0.015661 -0.860528
198117497040974 0.016100 -0.824669
198114998270737 0.016758 -0.810974
198112499500500 0.017367 -0.818577
198110000730262 0.017768 -0.837347
198107501960025 0.017953 -0.857881
198105003189787 0.017988 -0.875200
198102504419550 0.017943 -0.887910
198100005649313 0.017870 -0.896424
198097506879075 0.017795 -0.901743
198095008108838 0.017732 -0.904860
198092509338601 0.017684 -0.906567
198090010568363 0.017653 -0.907432
198087511798126 0.017636 -0.907839
198085013027888 0.017631 -0.908038
198082514257651 0.017636 -0.908187
198080015487414 0.017649 -0.908382
198077516717176 0.017667 -0.908680
198075017946939 0.017691 -0.909114
198072519176702 0.017719 -0.909699
198070020406464 0.017749 -0.910444
198067521636227 0.017782 -0.911351
198065022865989 0.017817 -0.912418
198062524095752 0.017853 -0.913645
198060025325515 0.017891 -0.915029
198057526555277 0.017929 -0.916569
198055027785040 0.017968 -0.918266
198052529014802 0.018007 -0.920121
198050030244565 0.018046 -0.922138
198047531474328 0.018086 -0.924323
198045032704090 0.018126 -0.926685
198042533933853 0.018166 -0.929235
198040035163616 0.018205 -0.931989
198037536393378 0.018244 -0.934967
198035037623141 0.018282 -0.938191
198032538852903 0.018319 -0.941692
198030040082666 0.018353 -0.945505
198027541312429 0.018386 -0.949672
198025042542191 0.018414 -0.954244
198022543771954 0.018438 -0.959275
198020045001717 0.018453 -0.964826
198017546231479 0.018458 -0.970952
198015047461242 0.018448 -0.977692
198012548691004 0.018417 -0.985040
198010049920767 0.018357 -0.992890
198007551150530 0.018257 -1.000937
198005052380292 0.018106 -1.008519
198002553610055 0.017893 -1.014382
198000054839817 0.017619 -1.016454
197997556069580 0.017308 -1.011932
197995057299343 0.017025 -0.998371
197992558529105 0.016872 -0.976268
197990059758868 0.016933 -0.951356
197987560988631 0.017199 -0.932311
197985062218393 0.017560 -0.924337
197982563448156 0.017891 -0.926272
197980064677918 0.018129 -0.933639
197977565907681 0.018271 -0.942430
197975067137444 0.018344 -0.950447
197972568367206 0.018376 -0.956956
197970069596969 0.018389 -0.961988
197967570826732 0.018394 -0.965846
197965072056494 0.018400 -0.968865
197962573286257 0.018407 -0.971322
197960074516019 0.018417 -0.973425
197957575745782 0.018430 -0.975315
197955076975545 0.018447 -0.977088
197952578205307 0.018465 -0.978807
197950079435070 0.018485 -0.980510
197947580664832 0.018506 -0.982223
197945081894595 0.018529 -0.983960
197942583124358 0.018552 -0.985732
197940084354120 0.018575 -0.987543
197937585583883 0.018599 -0.989397
197935086813646 0.018623 -0.991297
197932588043408 0.018647 -0.993243
197930089273171 0.018671 -0.995240
197927590502933 0.018696 -0.997288
197925091732696 0.018720 -0.999393
197922592962459 0.018744 -1.001558
197920094192221 0.018769 -1.003789
197917595421984 0.018793 -1.006096
197915096651747 0.018817 -1.008487
197912597881509 0.018842 -1.010977
197910099111272 0.018867 -1.013583
197907600341034 0.018891 -1.016325
197905101570797 0.018916 -1.019231
197902602800560 0.018941 -1.022335
197900104030322 0.018965 -1.025680
197897605260085 0.018989 -1.029322
197895106489847 0.019011 -1.033329
197892607719610 0.019031 -1.037787
197890108949373 0.019046 -1.042802
197887610179135 0.019055 -1.048502
197885111408898 0.019053 -1.055031
197882612638661 0.019033 -1.062531
197880113868423 0.018985 -1.071097
197877615098186 0.018895 -1.080672
197875116327948 0.018742 -1.090829
197872617557711 0.018502 -1.100375
197870118787474 0.018156 -1.106776
197867620017236 0.017716 -1.105724
197865121246999 0.017255 -1.092066
197862622476762 0.016927 -1.063797
197860123706524 0.016892 -1.027428
197857624936287 0.017176 -0.996153
197855126166049 0.017640 -0.979194
197852627395812 0.018108 -0.976293
197850128625575 0.018481 -0.982107
197847629855337 0.018737 -0.991528
197845131085100 0.018898 -1.001466
197842632314862 0.018992 -1.010527
197840133544625 0.019044 -1.018288
197837634774388 0.019070 -1.024766
197835136004150 0.019082 -1.030141
197832637233913 0.019087 -1.034621
197830138463676 0.019087 -1.038397
197827639693438 0.019086 -1.041625
197825140923201 0.019085 -1.044429
197822642152963 0.019085 -1.046905
197820143382726 0.019086 -1.049126
197817644612489 0.019088 -1.051148
197815145842251 0.019091 -1.053015
