('port 0','TE',1,'port 0',1,'transmission')
199579277629842 0.008024 -0.220439
199576778859605 0.008074 -0.220113
199574280089367 0.008131 -0.220254
199571781319130 0.008195 -0.221146
199569282548893 0.008268 -0.223197
199566783778655 0.008350 -0.226969
199564285008418 0.008438 -0.233190
199561786238180 0.008526 -0.242689
199559287467943 0.008602 -0.256174
199556788697706 0.008647 -0.273753
199554289927468 0.008638 -0.294174
199551791157231 0.008557 -0.314166
199549292386994 0.008408 -0.328790
199546793616756 0.008225 -0.333653
199544294846519 0.008062 -0.327971
199541796076281 0.007958 -0.315351
199539297306044 0.007919 -0.301076
199536798535807 0.007927 -0.288895
199534299765569 0.007962 -0.280135
199531800995332 0.008006 -0.274542
199529302225095 0.008050 -0.271313
199526803454857 0.008091 -0.269651
199524304684620 0.008126 -0.268955
199521805914382 0.008157 -0.268816
199519307144145 0.008184 -0.268980
199516808373908 0.008209 -0.269291
199514309603670 0.008231 -0.269659
199511810833433 0.008251 -0.270033
199509312063195 0.008270 -0.270384
199506813292958 0.008289 -0.270698
199504314522721 0.008307 -0.270969
199501815752483 0.008324 -0.271196
199499316982246 0.008342 -0.271377
199496818212009 0.008360 -0.271513
199494319441771 0.008378 -0.271607
199491820671534 0.008396 -0.271659
199489321901296 0.008415 -0.271670
199486823131059 0.008435 -0.271642
199484324360822 0.008455 -0.271574
199481825590584 0.008475 -0.271467
199479326820347 0.008497 -0.271323
199476828050110 0.008520 -0.271141
199474329279872 0.008544 -0.270925
199471830509635 0.008569 -0.270676
199469331739397 0.008596 -0.270402
199466832969160 0.008625 -0.270109
199464334198923 0.008657 -0.269813
199461835428685 0.008691 -0.269533
199459336658448 0.008728 -0.269302
199456837888210 0.008770 -0.269167
199454339117973 0.008816 -0.269198
199451840347736 0.008868 -0.269500
199449341577498 0.008927 -0.270228
199446842807261 0.008994 -0.271608
199444344037024 0.009069 -0.273966
199441845266786 0.009154 -0.277769
199439346496549 0.009247 -0.283656
199436847726311 0.009346 -0.292466
199434348956074 0.009442 -0.305185
199431850185837 0.009520 -0.322730
199429351415599 0.009553 -0.345406
199426852645362 0.009506 -0.371887
199424353875125 0.009347 -0.397947
199421855104887 0.009076 -0.416094
199419356334650 0.008749 -0.418255
199416857564412 0.008468 -0.401858
199414358794175 0.008314 -0.373613
199411860023938 0.008295 -0.344696
199409361253700 0.008367 -0.322618
199406862483463 0.008476 -0.308949
199404363713225 0.008588 -0.301972
199401864942988 0.008686 -0.299337
199399366172751 0.008768 -0.299184
199396867402513 0.008833 -0.300303
199394368632276 0.008886 -0.301985
199391869862039 0.008929 -0.303837
199389371091801 0.008965 -0.305662
199386872321564 0.008995 -0.307364
199384373551326 0.009022 -0.308907
199381874781089 0.009046 -0.310285
199379376010852 0.009069 -0.311505
199376877240614 0.009090 -0.312580
199374378470377 0.009110 -0.313525
199371879700140 0.009130 -0.314355
199369380929902 0.009150 -0.315084
199366882159665 0.009170 -0.315723
199364383389427 0.009190 -0.316282
199361884619190 0.009210 -0.316770
199359385848953 0.009231 -0.317192
199356887078715 0.009252 -0.317556
199354388308478 0.009274 -0.317866
199351889538240 0.009297 -0.318126
199349390768003 0.009321 -0.318342
199346891997766 0.009346 -0.318517
199344393227528 0.009372 -0.318657
199341894457291 0.009400 -0.318771
199339395687054 0.009430 -0.318867
199336896916816 0.009462 -0.318960
199334398146579 0.009496 -0.319069
199331899376341 0.009534 -0.319222
199329400606104 0.009575 -0.319460
199326901835867 0.009620 -0.319841
199324403065629 0.009670 -0.320450
199321904295392 0.009727 -0.321407
199319405525155 0.009790 -0.322886
199316906754917 0.009861 -0.325135
199314407984680 0.009940 -0.328503
199311909214442 0.010028 -0.333477
199309410444205 0.010121 -0.340707
199306911673968 0.010216 -0.351011
199304412903730 0.010302 -0.365298
199301914133493 0.010358 -0.384292
199299415363255 0.010353 -0.407901
199296916593018 0.010248 -0.434089
199294417822781 0.010015 -0.457528
199291919052543 0.009667 -0.469517
199289420282306 0.009291 -0.461801
199286921512069 0.009018 -0.434229
199284422741831 0.008927 -0.397844
199281923971594 0.008999 -0.366314
199279425201356 0.009157 -0.346173
199276926431119 0.009330 -0.336652
199274427660882 0.009484 -0.334271
199271928890644 0.009608 -0.335828
199269430120407 0.009702 -0.339196
199266931350170 0.009773 -0.343163
199264432579932 0.009826 -0.347112
199261933809695 0.009867 -0.350763
199259435039457 0.009899 -0.354017
199256936269220 0.009925 -0.356861
199254437498983 0.009947 -0.359325
199251938728745 0.009967 -0.361450
199249439958508 0.009985 -0.363281
199246941188270 0.010002 -0.364861
199244442418033 0.010019 -0.366227
199241943647796 0.010036 -0.367410
199239444877558 0.010052 -0.368439
199236946107321 0.010069 -0.369333
199234447337084 0.010087 -0.370113
199231948566846 0.010105 -0.370793
199229449796609 0.010124 -0.371387
199226951026371 0.010144 -0.371905
199224452256134 0.010165 -0.372357
199221953485897 0.010187 -0.372753
199219454715659 0.010210 -0.373102
199216955945422 0.010234 -0.373414
199214457175185 0.010261 -0.373700
199211958404947 0.010289 -0.373976
199209459634710 0.010320 -0.374259
199206960864472 0.010353 -0.374572
199204462094235 0.010389 -0.374950
199201963323998 0.010428 -0.375435
199199464553760 0.010472 -0.376091
199196965783523 0.010520 -0.377001
199194467013285 0.010573 -0.378285
199191968243048 0.010632 -0.380107
199189469472811 0.010698 -0.382695
199186970702573 0.010770 -0.386361
199184471932336 0.010846 -0.391523
199181973162099 0.010926 -0.398722
199179474391861 0.011001 -0.408604
199176975621624 0.011061 -0.421828
199174476851386 0.011085 -0.438792
199171978081149 0.011044 -0.459026
199169479310912 0.010902 -0.480141
199166980540674 0.010638 -0.496621
199164481770437 0.010281 -0.500006
199161983000200 0.009935 -0.483346
199159484229962 0.009740 -0.449440
199156985459725 0.009763 -0.412365
199154486689487 0.009947 -0.385837
199151987919250 0.010186 -0.373666
199149489149013 0.010405 -0.372345
199146990378775 0.010574 -0.376960
199144491608538 0.010692 -0.383931
199141992838300 0.010771 -0.391252
199139494068063 0.010821 -0.397998
199136995297826 0.010852 -0.403837
199134496527588 0.010871 -0.408729
199131997757351 0.010883 -0.412756
199129498987114 0.010892 -0.416042
199127000216876 0.010898 -0.418711
199124501446639 0.010903 -0.420876
199122002676401 0.010909 -0.422630
199119503906164 0.010915 -0.424052
199117005135927 0.010923 -0.425203
199114506365689 0.010931 -0.426134
199112007595452 0.010941 -0.426885
199109508825215 0.010952 -0.427487
199107010054977 0.010964 -0.427966
199104511284740 0.010977 -0.428343
199102012514502 0.010993 -0.428635
199099513744265 0.011009 -0.428856
199097014974028 0.011027 -0.429020
199094516203790 0.011047 -0.429137
199092017433553 0.011069 -0.429219
199089518663316 0.011092 -0.429278
199087019893078 0.011118 -0.429327
199084521122841 0.011145 -0.429379
199082022352603 0.011176 -0.429455
199079523582366 0.011209 -0.429578
199077024812129 0.011245 -0.429779
199074526041891 0.011285 -0.430097
199072027271654 0.011329 -0.430587
199069528501416 0.011377 -0.431321
199067029731179 0.011430 -0.432398
199064530960942 0.011488 -0.433950
199062032190704 0.011552 -0.436155
199059533420467 0.011621 -0.439252
199057034650230 0.011695 -0.443553
199054535879992 0.011771 -0.449454
199052037109755 0.011844 -0.457427
199049538339517 0.011906 -0.467959
199047039569280 0.011941 -0.481385
199044540799043 0.011926 -0.497504
199042042028805 0.011834 -0.514891
199039543258568 0.011641 -0.529973
199037044488331 0.011355 -0.536712
199034545718093 0.011047 -0.528853
199032046947856 0.010835 -0.505830
199029548177618 0.010809 -0.476700
199027049407381 0.010948 -0.453792
199024550637144 0.011161 -0.442818
199022051866906 0.011361 -0.441940
199019553096669 0.011512 -0.446742
199017054326431 0.011611 -0.453632
199014555556194 0.011668 -0.460558
199012056785957 0.011698 -0.466619
199009558015719 0.011711 -0.471555
199007059245482 0.011714 -0.475407
199004560475245 0.011713 -0.478327
199002061705007 0.011711 -0.480491
198999562934770 0.011710 -0.482061
198997064164532 0.011710 -0.483173
198994565394295 0.011712 -0.483935
198992066624058 0.011717 -0.484434
198989567853820 0.011723 -0.484736
198987069083583 0.011732 -0.484891
198984570313346 0.011744 -0.484938
198982071543108 0.011757 -0.484908
198979572772871 0.011772 -0.484824
198977074002633 0.011790 -0.484705
198974575232396 0.011809 -0.484565
198972076462159 0.011831 -0.484418
198969577691921 0.011855 -0.484274
198967078921684 0.011880 -0.484144
198964580151446 0.011908 -0.484038
198962081381209 0.011938 -0.483968
198959582610972 0.011970 -0.483945
198957083840734 0.012005 -0.483985
198954585070497 0.012042 -0.484106
198952086300260 0.012082 -0.484331
198949587530022 0.012125 -0.484689
198947088759785 0.012172 -0.485217
198944589989547 0.012223 -0.485966
198942091219310 0.012278 -0.486999
198939592449073 0.012337 -0.488402
198937093678835 0.012401 -0.490287
198934594908598 0.012470 -0.492802
198932096138361 0.012544 -0.496141
198929597368123 0.012621 -0.500553
198927098597886 0.012700 -0.506349
198924599827648 0.012776 -0.513900
198922101057411 0.012843 -0.523592
198919602287174 0.012887 -0.535715
198917103516936 0.012891 -0.550202
198914604746699 0.012829 -0.566141
198912105976461 0.012681 -0.581077
198909607206224 0.012444 -0.590593
198907108435987 0.012164 -0.589528
198904609665749 0.011939 -0.576056
198902110895512 0.011856 -0.555577
198899612125275 0.011919 -0.537601
198897113355037 0.012059 -0.527833
198894614584800 0.012198 -0.525762
198892115814562 0.012302 -0.528119
198889617044325 0.012365 -0.532010
198887118274088 0.012397 -0.535800
198884619503850 0.012412 -0.538831
198882120733613 0.012417 -0.540980
198879621963376 0.012418 -0.542352
198877123193138 0.012420 -0.543117
198874624422901 0.012424 -0.543442
198872125652663 0.012430 -0.543466
198869626882426 0.012440 -0.543296
198867128112189 0.012452 -0.543011
198864629341951 0.012467 -0.542669
198862130571714 0.012485 -0.542311
198859631801476 0.012505 -0.541966
198857133031239 0.012527 -0.541653
198854634261002 0.012552 -0.541386
198852135490764 0.012578 -0.541174
198849636720527 0.012606 -0.541025
198847137950290 0.012636 -0.540942
198844639180052 0.012667 -0.540931
198842140409815 0.012700 -0.540995
198839641639577 0.012734 -0.541137
198837142869340 0.012770 -0.541361
198834644099103 0.012808 -0.541675
198832145328865 0.012848 -0.542083
198829646558628 0.012889 -0.542597
198827147788391 0.012932 -0.543227
198824649018153 0.012978 -0.543990
198822150247916 0.013026 -0.544908
198819651477678 0.013077 -0.546006
198817152707441 0.013130 -0.547322
198814653937204 0.013187 -0.548902
198812155166966 0.013247 -0.550807
198809656396729 0.013311 -0.553120
198807157626491 0.013378 -0.555946
198804658856254 0.013449 -0.559426
198802160086017 0.013524 -0.563741
198799661315779 0.013600 -0.569123
198797162545542 0.013676 -0.575856
198794663775305 0.013747 -0.584271
198792165005067 0.013805 -0.594694
198789666234830 0.013836 -0.607326
198787167464592 0.013823 -0.621988
198784668694355 0.013742 -0.637676
198782169924118 0.013576 -0.652027
198779671153880 0.013328 -0.661205
198777172383643 0.013044 -0.661249
198774673613406 0.012805 -0.651142
198772174843168 0.012677 -0.634837
198769676072931 0.012667 -0.618695
198767177302693 0.012731 -0.606867
198764678532456 0.012821 -0.599924
198762179762219 0.012907 -0.596549
198759680991981 0.012979 -0.595233
198757182221744 0.013038 -0.594924
198754683451506 0.013086 -0.595041
198752184681269 0.013126 -0.595306
198749685911032 0.013163 -0.595609
198747187140794 0.013197 -0.595917
198744688370557 0.013229 -0.596233
198742189600320 0.013261 -0.596566
198739690830082 0.013293 -0.596930
198737192059845 0.013325 -0.597335
198734693289607 0.013357 -0.597789
198732194519370 0.013389 -0.598298
198729695749133 0.013422 -0.598863
198727196978895 0.013455 -0.599488
198724698208658 0.013488 -0.600172
198722199438421 0.013522 -0.600916
198719700668183 0.013556 -0.601719
198717201897946 0.013591 -0.602582
198714703127708 0.013626 -0.603505
198712204357471 0.013662 -0.604489
198709705587234 0.013699 -0.605537
198707206816996 0.013736 -0.606650
198704708046759 0.013774 -0.607834
198702209276521 0.013814 -0.609095
198699710506284 0.013854 -0.610441
198697211736047 0.013896 -0.611885
198694712965809 0.013940 -0.613442
198692214195572 0.013985 -0.615134
198689715425335 0.014033 -0.616990
198687216655097 0.014083 -0.619046
198684717884860 0.014137 -0.621356
198682219114622 0.014193 -0.623988
198679720344385 0.014253 -0.627037
198677221574148 0.014317 -0.630629
198674722803910 0.014385 -0.634937
198672224033673 0.014457 -0.640194
198669725263436 0.014530 -0.646709
198667226493198 0.014602 -0.654875
198664727722961 0.014665 -0.665164
198662228952723 0.014707 -0.678054
198659730182486 0.014708 -0.693827
198657231412249 0.014636 -0.712107
198654732642011 0.014457 -0.731061
198652233871774 0.014146 -0.746484
198649735101536 0.013730 -0.751944
198647236331299 0.013307 -0.741957
198644737561062 0.013015 -0.717620
198642238790824 0.012930 -0.687935
198639740020587 0.013021 -0.662852
198637241250350 0.013200 -0.646665
198634742480112 0.013394 -0.638491
198632243709875 0.013568 -0.635684
198629744939637 0.013710 -0.635910
198627246169400 0.013823 -0.637640
198624747399163 0.013913 -0.640010
198622248628925 0.013985 -0.642571
198619749858688 0.014044 -0.645111
198617251088451 0.014094 -0.647539
198614752318213 0.014137 -0.649828
198612253547976 0.014175 -0.651975
198609754777738 0.014210 -0.653994
198607256007501 0.014242 -0.655901
198604757237264 0.014273 -0.657710
198602258467026 0.014302 -0.659436
198599759696789 0.014330 -0.661093
198597260926551 0.014357 -0.662691
198594762156314 0.014384 -0.664240
198592263386077 0.014411 -0.665747
198589764615839 0.014437 -0.667220
198587265845602 0.014464 -0.668665
198584767075365 0.014491 -0.670088
198582268305127 0.014518 -0.671495
198579769534890 0.014546 -0.672893
198577270764652 0.014575 -0.674288
198574771994415 0.014605 -0.675690
198572273224178 0.014636 -0.677109
198569774453940 0.014669 -0.678558
198567275683703 0.014703 -0.680054
198564776913466 0.014740 -0.681619
198562278143228 0.014779 -0.683282
198559779372991 0.014821 -0.685082
198557280602753 0.014866 -0.687071
198554781832516 0.014916 -0.689320
198552283062279 0.014970 -0.691924
198549784292041 0.015029 -0.695013
198547285521804 0.015092 -0.698762
198544786751566 0.015161 -0.703409
198542287981329 0.015233 -0.709267
198539789211092 0.015305 -0.716741
198537290440854 0.015370 -0.726320
198534791670617 0.015417 -0.738522
198532292900380 0.015424 -0.753733
198529794130142 0.015361 -0.771811
198527295359905 0.015188 -0.791354
198524796589667 0.014870 -0.808667
198522297819430 0.014412 -0.817192
198519799049193 0.013902 -0.809413
198517300278955 0.013503 -0.782883
198514801508718 0.013357 -0.745685
198512302738481 0.013472 -0.711757
198509803968243 0.013741 -0.689858
198507305198006 0.014043 -0.680262
198504806427768 0.014308 -0.679129
198502307657531 0.014515 -0.682543
198499808887294 0.014665 -0.687856
198497310117056 0.014771 -0.693602
198494811346819 0.014846 -0.699079
198492312576581 0.014898 -0.704009
198489813806344 0.014935 -0.708327
198487315036107 0.014962 -0.712062
198484816265869 0.014984 -0.715280
198482317495632 0.015001 -0.718058
198479818725395 0.015016 -0.720465
198477319955157 0.015029 -0.722564
198474821184920 0.015043 -0.724407
198472322414682 0.015056 -0.726037
198469823644445 0.015070 -0.727491
198467324874208 0.015084 -0.728797
198464826103970 0.015099 -0.729981
198462327333733 0.015116 -0.731064
198459828563496 0.015134 -0.732062
198457329793258 0.015153 -0.732993
198454831023021 0.015173 -0.733870
198452332252783 0.015196 -0.734709
198449833482546 0.015220 -0.735523
198447334712309 0.015247 -0.736327
198444835942071 0.015276 -0.737140
198442337171834 0.015308 -0.737982
198439838401596 0.015343 -0.738878
198437339631359 0.015381 -0.739860
198434840861122 0.015423 -0.740966
198432342090884 0.015470 -0.742249
198429843320647 0.015521 -0.743774
198427344550410 0.015577 -0.745630
198424845780172 0.015640 -0.747933
198422347009935 0.015708 -0.750837
198419848239697 0.015782 -0.754544
198417349469460 0.015861 -0.759324
198414850699223 0.015943 -0.765522
198412351928985 0.016023 -0.773573
198409853158748 0.016093 -0.783992
198407354388511 0.016138 -0.797307
198404855618273 0.016134 -0.813882
198402356848036 0.016043 -0.833490
198399858077798 0.015819 -0.854473
198397359307561 0.015417 -0.872440
198394860537324 0.014845 -0.879205
198392361767086 0.014219 -0.864676
198389862996849 0.013774 -0.825422
198387364226611 0.013715 -0.774416
198384865456374 0.014028 -0.733467
198382366686137 0.014511 -0.713569
198379867915899 0.014969 -0.711422
198377369145662 0.015316 -0.719046
198374870375425 0.015544 -0.730200
198372371605187 0.015678 -0.741460
198369872834950 0.015749 -0.751371
198367374064712 0.015781 -0.759534
198364875294475 0.015791 -0.766019
198362376524238 0.015788 -0.771067
198359877754000 0.015781 -0.774950
198357378983763 0.015773 -0.777915
198354880213526 0.015766 -0.780168
198352381443288 0.015761 -0.781875
198349882673051 0.015759 -0.783167
198347383902813 0.015761 -0.784143
198344885132576 0.015765 -0.784883
198342386362339 0.015773 -0.785447
198339887592101 0.015785 -0.785882
198337388821864 0.015799 -0.786228
198334890051626 0.015817 -0.786515
198332391281389 0.015837 -0.786768
198329892511152 0.015861 -0.787011
198327393740914 0.015887 -0.787262
198324894970677 0.015917 -0.787542
198322396200440 0.015949 -0.787869
198319897430202 0.015984 -0.788263
198317398659965 0.016023 -0.788745
198314899889727 0.016065 -0.789341
198312401119490 0.016110 -0.790080
198309902349253 0.016159 -0.790995
198307403579015 0.016211 -0.792130
198304904808778 0.016267 -0.793537
198302406038541 0.016327 -0.795281
198299907268303 0.016391 -0.797442
198297408498066 0.016459 -0.800125
198294909727828 0.016530 -0.803456
198292410957591 0.016604 -0.807597
198289912187354 0.016677 -0.812746
198287413417116 0.016749 -0.819140
198284914646879 0.016812 -0.827054
198282415876642 0.016859 -0.836767
198279917106404 0.016877 -0.848503
198277418336167 0.016845 -0.862270
198274919565929 0.016738 -0.877553
198272420795692 0.016523 -0.892778
198269922025455 0.016179 -0.904557
198267423255217 0.015719 -0.907244
198264924484980 0.015232 -0.894367
198262425714742 0.014890 -0.863945
198259926944505 0.014853 -0.824694
198257428174268 0.015129 -0.792374
198254929404030 0.015563 -0.776666
198252430633793 0.015980 -0.776143
198249931863556 0.016288 -0.784254
198247433093318 0.016477 -0.795221
198244934323081 0.016575 -0.805740
198242435552843 0.016613 -0.814471
198239936782606 0.016618 -0.821160
198237438012369 0.016609 -0.826030
198234939242131 0.016595 -0.829444
198232440471894 0.016582 -0.831763
198229941701657 0.016574 -0.833290
198227442931419 0.016571 -0.834264
198224944161182 0.016573 -0.834866
198222445390944 0.016581 -0.835228
198219946620707 0.016594 -0.835448
198217447850470 0.016612 -0.835596
198214949080232 0.016634 -0.835724
198212450309995 0.016660 -0.835870
198209951539757 0.016690 -0.836062
198207452769520 0.016722 -0.836322
198204953999283 0.016758 -0.836668
198202455229045 0.016796 -0.837114
198199956458808 0.016836 -0.837674
198197457688571 0.016879 -0.838360
198194958918333 0.016924 -0.839185
198192460148096 0.016972 -0.840164
198189961377858 0.017021 -0.841314
198187462607621 0.017073 -0.842655
198184963837384 0.017127 -0.844208
198182465067146 0.017182 -0.846003
198179966296909 0.017240 -0.848074
198177467526672 0.017299 -0.850461
198174968756434 0.017360 -0.853217
198172469986197 0.017423 -0.856403
198169971215959 0.017486 -0.860097
198167472445722 0.017548 -0.864391
198164973675485 0.017609 -0.869399
198162474905247 0.017667 -0.875254
198159976135010 0.017716 -0.882107
198157477364772 0.017754 -0.890119
198154978594535 0.017771 -0.899431
198152479824298 0.017757 -0.910106
198149981054060 0.017695 -0.922004
198147482283823 0.017565 -0.934536
198144983513586 0.017344 -0.946264
198142484743348 0.017019 -0.954347
198139985973111 0.016606 -0.954263
198137487202873 0.016188 -0.941042
198134988432636 0.015917 -0.913678
198132489662399 0.015936 -0.880271
198129990892161 0.016239 -0.854737
198127492121924 0.016662 -0.844982
198124993351687 0.017031 -0.848439
198122494581449 0.017271 -0.858170
198119995811212 0.017390 -0.868712
198117497040974 0.017429 -0.877452
198114998270737 0.017428 -0.883760
198112499500500 0.017413 -0.887921
198110000730262 0.017397 -0.890484
198107501960025 0.017387 -0.891975
198105003189787 0.017385 -0.892804
198102504419550 0.017391 -0.893265
198100005649313 0.017405 -0.893556
198097506879075 0.017426 -0.893804
198095008108838 0.017451 -0.894091
198092509338601 0.017481 -0.894465
198090010568363 0.017513 -0.894954
198087511798126 0.017549 -0.895573
198085013027888 0.017587 -0.896329
198082514257651 0.017626 -0.897226
198080015487414 0.017666 -0.898263
198077516717176 0.017708 -0.899439
198075017946939 0.017750 -0.900752
198072519176702 0.017794 -0.902203
198070020406464 0.017837 -0.903792
198067521636227 0.017881 -0.905519
198065022865989 0.017926 -0.907389
198062524095752 0.017971 -0.909406
198060025325515 0.018016 -0.911577
198057526555277 0.018061 -0.913913
198055027785040 0.018106 -0.916427
198052529014802 0.018152 -0.919134
198050030244565 0.018197 -0.922057
198047531474328 0.018242 -0.925220
198045032704090 0.018286 -0.928657
198042533933853 0.018330 -0.932405
198040035163616 0.018372 -0.936512
198037536393378 0.018411 -0.941033
198035037623141 0.018446 -0.946033
198032538852903 0.018475 -0.951583
198030040082666 0.018496 -0.957757
198027541312429 0.018504 -0.964615
198025042542191 0.018492 -0.972179
198022543771954 0.018454 -0.980379
198020045001717 0.018379 -0.988954
198017546231479 0.018256 -0.997298
198015047461242 0.018075 -1.004249
198012548691004 0.017837 -1.007946
198010049920767 0.017569 -1.006079
198007551150530 0.017328 -0.997079
198005052380292 0.017190 -0.982109
198002553610055 0.017201 -0.965788
198000054839817 0.017336 -0.953454
197997556069580 0.017521 -0.947406
197995057299343 0.017690 -0.946480
197992558529105 0.017818 -0.948280
197990059758868 0.017906 -0.950947
197987560988631 0.017966 -0.953542
197985062218393 0.018011 -0.955766
197982563448156 0.018049 -0.957623
197980064677918 0.018083 -0.959216
197977565907681 0.018116 -0.960653
197975067137444 0.018149 -0.962021
197972568367206 0.018183 -0.963377
197970069596969 0.018216 -0.964758
197967570826732 0.018250 -0.966185
197965072056494 0.018283 -0.967669
197962573286257 0.018316 -0.969212
197960074516019 0.018349 -0.970816
197957575745782 0.018382 -0.972478
197955076975545 0.018413 -0.974195
197952578205307 0.018445 -0.975965
197950079435070 0.018476 -0.977785
197947580664832 0.018506 -0.979651
197945081894595 0.018536 -0.981563
197942583124358 0.018566 -0.983520
197940084354120 0.018595 -0.985522
197937585583883 0.018624 -0.987569
197935086813646 0.018653 -0.989664
197932588043408 0.018682 -0.991811
197930089273171 0.018710 -0.994014
197927590502933 0.018739 -0.996281
197925091732696 0.018768 -0.998622
197922592962459 0.018797 -1.001049
197920094192221 0.018827 -1.003579
197917595421984 0.018857 -1.006233
197915096651747 0.018887 -1.009039
197912597881509 0.018918 -1.012035
197910099111272 0.018950 -1.015268
197907600341034 0.018982 -1.018801
197905101570797 0.019014 -1.022716
197902602800560 0.019045 -1.027119
197900104030322 0.019073 -1.032145
197897605260085 0.019096 -1.037963
197895106489847 0.019109 -1.044764
197892607719610 0.019103 -1.052737
197890108949373 0.019067 -1.061979
197887610179135 0.018980 -1.072312
197885111408898 0.018818 -1.082915
197882612638661 0.018562 -1.091819
197880113868423 0.018214 -1.095586
197877615098186 0.017829 -1.090229
197875116327948 0.017519 -1.074242
197872617557711 0.017391 -1.051658
197870118787474 0.017467 -1.030202
197867620017236 0.017674 -1.015464
197865121246999 0.017919 -1.008267
197862622476762 0.018142 -1.006618
197860123706524 0.018322 -1.008160
197857624936287 0.018459 -1.011197
197855126166049 0.018562 -1.014752
197852627395812 0.018638 -1.018335
197850128625575 0.018696 -1.021732
197847629855337 0.018741 -1.024869
197845131085100 0.018777 -1.027740
197842632314862 0.018807 -1.030365
197840133544625 0.018832 -1.032772
197837634774388 0.018854 -1.034993
197835136004150 0.018874 -1.037055
197832637233913 0.018892 -1.038981
197830138463676 0.018910 -1.040792
197827639693438 0.018927 -1.042506
197825140923201 0.018943 -1.044136
197822642152963 0.018959 -1.045696
197820143382726 0.018976 -1.047197
197817644612489 0.018992 -1.048649
197815145842251 0.019010 -1.050061
