('port 0','TE',1,'port 0',1,'transmission')
198712204357471 0.013243 -0.588069
198709705587234 0.013388 -0.572784
198707206816996 0.013667 -0.562383
198704708046759 0.014030 -0.563264
198702209276521 0.014361 -0.576923
198699710506284 0.014563 -0.598645
198697211736047 0.014609 -0.621428
198694712965809 0.014538 -0.640244
198692214195572 0.014409 -0.653283
198689715425335 0.014268 -0.660983
198687216655097 0.014141 -0.664682
198684717884860 0.014038 -0.665763
198682219114622 0.013960 -0.665315
198679720344385 0.013905 -0.664089
198677221574148 0.013868 -0.662558
198674722803910 0.013846 -0.661001
198672224033673 0.013835 -0.659574
198669725263436 0.013832 -0.658352
198667226493198 0.013836 -0.657367
198664727722961 0.013845 -0.656625
198662228952723 0.013857 -0.656117
198659730182486 0.013873 -0.655829
198657231412249 0.013890 -0.655743
198654732642011 0.013908 -0.655842
198652233871774 0.013928 -0.656109
198649735101536 0.013948 -0.656529
198647236331299 0.013969 -0.657089
198644737561062 0.013990 -0.657778
198642238790824 0.014011 -0.658585
198639740020587 0.014032 -0.659502
198637241250350 0.014053 -0.660525
198634742480112 0.014073 -0.661646
198632243709875 0.014093 -0.662865
198629744939637 0.014113 -0.664177
198627246169400 0.014131 -0.665583
198624747399163 0.014149 -0.667083
198622248628925 0.014165 -0.668677
198619749858688 0.014180 -0.670366
198617251088451 0.014193 -0.672151
198614752318213 0.014203 -0.674031
198612253547976 0.014211 -0.676000
198609754777738 0.014214 -0.678044
198607256007501 0.014212 -0.680137
198604757237264 0.014204 -0.682227
198602258467026 0.014188 -0.684220
198599759696789 0.014161 -0.685952
198597260926551 0.014121 -0.687141
198594762156314 0.014067 -0.687326
198592263386077 0.013998 -0.685781
198589764615839 0.013920 -0.681460
198587265845602 0.013849 -0.673105
198584767075365 0.013819 -0.659828
198582268305127 0.013883 -0.642511
198579769534890 0.014092 -0.625528
198577270764652 0.014447 -0.616270
198574771994415 0.014861 -0.620435
198572273224178 0.015202 -0.637109
198569774453940 0.015384 -0.659831
198567275683703 0.015409 -0.681767
198564776913466 0.015332 -0.699094
198562278143228 0.015209 -0.711018
198559779372991 0.015082 -0.718383
198557280602753 0.014968 -0.722480
198554781832516 0.014874 -0.724465
198552283062279 0.014801 -0.725191
198549784292041 0.014746 -0.725224
198547285521804 0.014706 -0.724919
198544786751566 0.014677 -0.724488
198542287981329 0.014657 -0.724052
198539789211092 0.014644 -0.723675
198537290440854 0.014637 -0.723389
198534791670617 0.014634 -0.723207
198532292900380 0.014633 -0.723130
198529794130142 0.014636 -0.723153
198527295359905 0.014640 -0.723268
198524796589667 0.014646 -0.723469
198522297819430 0.014653 -0.723744
198519799049193 0.014661 -0.724088
198517300278955 0.014669 -0.724492
198514801508718 0.014678 -0.724950
198512302738481 0.014688 -0.725456
198509803968243 0.014698 -0.726006
198507305198006 0.014708 -0.726595
198504806427768 0.014718 -0.727222
198502307657531 0.014728 -0.727883
198499808887294 0.014737 -0.728577
198497310117056 0.014747 -0.729303
198494811346819 0.014756 -0.730061
198492312576581 0.014764 -0.730850
198489813806344 0.014772 -0.731667
198487315036107 0.014778 -0.732511
198484816265869 0.014782 -0.733373
198482317495632 0.014784 -0.734240
198479818725395 0.014782 -0.735087
198477319955157 0.014776 -0.735869
198474821184920 0.014765 -0.736505
198472322414682 0.014746 -0.736860
198469823644445 0.014718 -0.736705
198467324874208 0.014679 -0.735666
198464826103970 0.014631 -0.733156
198462327333733 0.014576 -0.728326
198459828563496 0.014529 -0.720118
198457329793258 0.014518 -0.707662
198454831023021 0.014591 -0.691333
198452332252783 0.014802 -0.674342
198449833482546 0.015173 -0.663176
198447334712309 0.015642 -0.664458
198444835942071 0.016079 -0.679763
198442337171834 0.016364 -0.704297
198439838401596 0.016460 -0.730812
198437339631359 0.016404 -0.753892
198434840861122 0.016263 -0.771279
198432342090884 0.016090 -0.783023
198429843320647 0.015921 -0.790211
198427344550410 0.015770 -0.794119
198424845780172 0.015643 -0.795832
198422347009935 0.015540 -0.796157
198419848239697 0.015458 -0.795649
198417349469460 0.015393 -0.794673
198414850699223 0.015343 -0.793460
198412351928985 0.015305 -0.792154
198409853158748 0.015276 -0.790842
198407354388511 0.015255 -0.789574
198404855618273 0.015240 -0.788377
198402356848036 0.015231 -0.787264
198399858077798 0.015226 -0.786240
198397359307561 0.015224 -0.785305
198394860537324 0.015226 -0.784455
198392361767086 0.015230 -0.783687
198389862996849 0.015237 -0.782996
198387364226611 0.015245 -0.782377
198384865456374 0.015255 -0.781827
198382366686137 0.015267 -0.781341
198379867915899 0.015280 -0.780918
198377369145662 0.015295 -0.780557
198374870375425 0.015310 -0.780256
198372371605187 0.015327 -0.780016
198369872834950 0.015344 -0.779840
198367374064712 0.015363 -0.779729
198364875294475 0.015382 -0.779688
198362376524238 0.015401 -0.779721
198359877754000 0.015420 -0.779832
198357378983763 0.015439 -0.780023
198354880213526 0.015457 -0.780295
198352381443288 0.015473 -0.780641
198349882673051 0.015486 -0.781039
198347383902813 0.015495 -0.781444
198344885132576 0.015497 -0.781768
198342386362339 0.015492 -0.781849
198339887592101 0.015476 -0.781403
198337388821864 0.015448 -0.779956
198334890051626 0.015409 -0.776758
198332391281389 0.015366 -0.770740
198329892511152 0.015343 -0.760684
198327393740914 0.015381 -0.745953
198324894970677 0.015549 -0.728128
198322396200440 0.015903 -0.712778
198319897430202 0.016428 -0.708382
198317398659965 0.016995 -0.720591
198314899889727 0.017426 -0.747130
198312401119490 0.017610 -0.779684
198309902349253 0.017562 -0.809912
198307403579015 0.017365 -0.833182
198304904808778 0.017107 -0.848561
198302406038541 0.016848 -0.857208
198299907268303 0.016619 -0.860924
198297408498066 0.016430 -0.861380
198294909727828 0.016281 -0.859855
198292410957591 0.016167 -0.857235
198289912187354 0.016082 -0.854094
198287413417116 0.016021 -0.850787
198284914646879 0.015978 -0.847524
198282415876642 0.015951 -0.844421
198279917106404 0.015936 -0.841540
198277418336167 0.015930 -0.838907
198274919565929 0.015932 -0.836527
198272420795692 0.015940 -0.834397
198269922025455 0.015953 -0.832505
198267423255217 0.015970 -0.830839
198264924484980 0.015991 -0.829384
198262425714742 0.016015 -0.828129
198259926944505 0.016041 -0.827062
198257428174268 0.016070 -0.826172
198254929404030 0.016100 -0.825452
198252430633793 0.016132 -0.824895
198249931863556 0.016165 -0.824495
198247433093318 0.016200 -0.824251
198244934323081 0.016235 -0.824160
198242435552843 0.016271 -0.824224
198239936782606 0.016308 -0.824444
198237438012369 0.016345 -0.824822
198234939242131 0.016382 -0.825362
198232440471894 0.016419 -0.826069
198229941701657 0.016455 -0.826943
198227442931419 0.016489 -0.827984
198224944161182 0.016520 -0.829182
198222445390944 0.016548 -0.830515
198219946620707 0.016571 -0.831937
198217447850470 0.016587 -0.833359
198214949080232 0.016594 -0.834629
198212450309995 0.016590 -0.835490
198209951539757 0.016574 -0.835526
198207452769520 0.016548 -0.834113
198204953999283 0.016519 -0.830404
198202455229045 0.016509 -0.823494
198199956458808 0.016554 -0.813000
198197457688571 0.016709 -0.800287
198194958918333 0.017025 -0.789789
198192460148096 0.017486 -0.788382
198189961377858 0.017982 -0.801107
198187462607621 0.018344 -0.826532
198184963837384 0.018460 -0.857307
198182465067146 0.018341 -0.885272
198179966296909 0.018076 -0.905579
198177467526672 0.017762 -0.917294
198174968756434 0.017468 -0.921879
198172469986197 0.017225 -0.921543
198169971215959 0.017038 -0.918287
198167472445722 0.016905 -0.913581
198164973675485 0.016815 -0.908377
198162474905247 0.016759 -0.903236
198159976135010 0.016730 -0.898457
198157477364772 0.016720 -0.894179
198154978594535 0.016725 -0.890449
198152479824298 0.016741 -0.887260
198149981054060 0.016765 -0.884585
198147482283823 0.016795 -0.882381
198144983513586 0.016830 -0.880608
198142484743348 0.016867 -0.879222
198139985973111 0.016908 -0.878186
198137487202873 0.016949 -0.877467
198134988432636 0.016992 -0.877036
198132489662399 0.017036 -0.876868
198129990892161 0.017081 -0.876943
198127492121924 0.017126 -0.877244
198124993351687 0.017171 -0.877757
198122494581449 0.017215 -0.878471
198119995811212 0.017260 -0.879379
198117497040974 0.017304 -0.880476
198114998270737 0.017347 -0.881757
198112499500500 0.017389 -0.883221
198110000730262 0.017430 -0.884867
198107501960025 0.017470 -0.886697
198105003189787 0.017507 -0.888708
198102504419550 0.017542 -0.890902
198100005649313 0.017573 -0.893272
198097506879075 0.017600 -0.895809
198095008108838 0.017622 -0.898490
198092509338601 0.017636 -0.901273
198090010568363 0.017642 -0.904082
198087511798126 0.017636 -0.906787
198085013027888 0.017617 -0.909173
198082514257651 0.017583 -0.910894
198080015487414 0.017534 -0.911418
198077516717176 0.017473 -0.909985
198075017946939 0.017415 -0.905651
198072519176702 0.017388 -0.897596
198070020406464 0.017441 -0.885975
198067521636227 0.017635 -0.873329
198065022865989 0.017998 -0.865392
198062524095752 0.018475 -0.868885
198060025325515 0.018909 -0.886286
198057526555277 0.019142 -0.912963
198055027785040 0.019120 -0.940454
198052529014802 0.018908 -0.961999
198050030244565 0.018615 -0.975096
198047531474328 0.018326 -0.980619
198045032704090 0.018086 -0.980835
198042533933853 0.017908 -0.978001
198040035163616 0.017786 -0.973789
198037536393378 0.017710 -0.969252
198035037623141 0.017669 -0.964971
198032538852903 0.017654 -0.961221
198030040082666 0.017656 -0.958104
198027541312429 0.017672 -0.955624
198025042542191 0.017695 -0.953740
198022543771954 0.017724 -0.952394
198020045001717 0.017757 -0.951523
198017546231479 0.017792 -0.951066
198015047461242 0.017829 -0.950972
198012548691004 0.017866 -0.951192
198010049920767 0.017902 -0.951686
198007551150530 0.017939 -0.952421
198005052380292 0.017974 -0.953369
198002553610055 0.018009 -0.954507
198000054839817 0.018042 -0.955814
197997556069580 0.018075 -0.957276
197995057299343 0.018106 -0.958878
197992558529105 0.018135 -0.960612
197990059758868 0.018163 -0.962468
197987560988631 0.018189 -0.964439
197985062218393 0.018213 -0.966520
197982563448156 0.018234 -0.968704
197980064677918 0.018253 -0.970988
197977565907681 0.018268 -0.973363
197975067137444 0.018280 -0.975820
197972568367206 0.018288 -0.978347
197970069596969 0.018290 -0.980920
197967570826732 0.018286 -0.983506
197965072056494 0.018274 -0.986048
197962573286257 0.018253 -0.988461
197960074516019 0.018221 -0.990607
197957575745782 0.018177 -0.992273
197955076975545 0.018119 -0.993135
197952578205307 0.018047 -0.992712
197950079435070 0.017967 -0.990336
197947580664832 0.017889 -0.985177
197945081894595 0.017839 -0.976470
197942583124358 0.017859 -0.964134
197940084354120 0.018004 -0.949909
197937585583883 0.018315 -0.938315
197935086813646 0.018766 -0.935589
197932588043408 0.019238 -0.945629
197930089273171 0.019574 -0.966357
197927590502933 0.019688 -0.990965
197925091732696 0.019601 -1.012674
197922592962459 0.019402 -1.028005
197920094192221 0.019174 -1.036793
197917595421984 0.018969 -1.040584
197915096651747 0.018805 -1.041222
197912597881509 0.018685 -1.040189
197910099111272 0.018603 -1.038464
197907600341034 0.018549 -1.036620
197905101570797 0.018517 -1.034954
197902602800560 0.018500 -1.033598
197900104030322 0.018494 -1.032593
197897605260085 0.018496 -1.031934
197895106489847 0.018503 -1.031591
197892607719610 0.018512 -1.031528
197890108949373 0.018524 -1.031709
197887610179135 0.018537 -1.032098
197885111408898 0.018551 -1.032665
197882612638661 0.018564 -1.033384
197880113868423 0.018578 -1.034230
197877615098186 0.018591 -1.035185
197875116327948 0.018603 -1.036232
197872617557711 0.018615 -1.037357
197870118787474 0.018625 -1.038550
197867620017236 0.018635 -1.039801
197865121246999 0.018643 -1.041101
197862622476762 0.018651 -1.042443
197860123706524 0.018656 -1.043821
197857624936287 0.018660 -1.045231
197855126166049 0.018663 -1.046665
197852627395812 0.018663 -1.048120
197850128625575 0.018661 -1.049586
197847629855337 0.018656 -1.051055
197845131085100 0.018647 -1.052511
197842632314862 0.018635 -1.053934
197840133544625 0.018618 -1.055292
197837634774388 0.018594 -1.056536
197835136004150 0.018564 -1.057591
197832637233913 0.018526 -1.058345
197830138463676 0.018477 -1.058622
197827639693438 0.018418 -1.058159
197825140923201 0.018347 -1.056562
197822642152963 0.018268 -1.053266
197820143382726 0.018189 -1.047520
197817644612489 0.018127 -1.038477
197815145842251 0.018117 -1.025563
