('port 0','TE',1,'port 0',1,'transmission')
199244442418033 0.009951 -0.279247
199241943647796 0.010197 -0.294651
199239444877558 0.010353 -0.311950
199236946107321 0.010440 -0.328113
199234447337084 0.010482 -0.341992
199231948566846 0.010497 -0.353408
199229449796609 0.010496 -0.362595
199226951026371 0.010487 -0.369919
199224452256134 0.010476 -0.375742
199221953485897 0.010464 -0.380383
199219454715659 0.010453 -0.384104
199216955945422 0.010444 -0.387110
199214457175185 0.010437 -0.389563
199211958404947 0.010433 -0.391588
199209459634710 0.010431 -0.393281
199206960864472 0.010432 -0.394717
199204462094235 0.010434 -0.395954
199201963323998 0.010438 -0.397038
199199464553760 0.010445 -0.398004
199196965783523 0.010453 -0.398885
199194467013285 0.010463 -0.399703
199191968243048 0.010475 -0.400480
199189469472811 0.010488 -0.401237
199186970702573 0.010502 -0.401991
199184471932336 0.010519 -0.402762
199181973162099 0.010537 -0.403568
199179474391861 0.010556 -0.404433
199176975621624 0.010577 -0.405382
199174476851386 0.010600 -0.406446
199171978081149 0.010625 -0.407664
199169479310912 0.010652 -0.409084
199166980540674 0.010680 -0.410766
199164481770437 0.010710 -0.412789
199161983000200 0.010742 -0.415252
199159484229962 0.010775 -0.418282
199156985459725 0.010808 -0.422042
199154486689487 0.010840 -0.426736
199151987919250 0.010869 -0.432611
199149489149013 0.010889 -0.439951
199146990378775 0.010895 -0.449040
199144491608538 0.010875 -0.460063
199141992838300 0.010814 -0.472876
199139494068063 0.010688 -0.486531
199136995297826 0.010473 -0.498390
199134496527588 0.010156 -0.502865
199131997757351 0.009767 -0.490793
199129498987114 0.009424 -0.453047
199127000216876 0.009319 -0.392426
199124501446639 0.009573 -0.332367
199122002676401 0.010092 -0.298716
199119503906164 0.010655 -0.296201
199117005135927 0.011103 -0.313547
199114506365689 0.011390 -0.338382
199112007595452 0.011541 -0.363146
199109508825215 0.011600 -0.384581
199107010054977 0.011603 -0.401882
199104511284740 0.011577 -0.415337
199102012514502 0.011538 -0.425596
199099513744265 0.011496 -0.433338
199097014974028 0.011455 -0.439154
199094516203790 0.011418 -0.443517
199092017433553 0.011387 -0.446793
199089518663316 0.011360 -0.449255
199087019893078 0.011339 -0.451112
199084521122841 0.011323 -0.452518
199082022352603 0.011311 -0.453586
199079523582366 0.011303 -0.454405
199077024812129 0.011298 -0.455040
199074526041891 0.011297 -0.455541
199072027271654 0.011299 -0.455947
199069528501416 0.011304 -0.456290
199067029731179 0.011311 -0.456594
199064530960942 0.011321 -0.456882
199062032190704 0.011332 -0.457173
199059533420467 0.011346 -0.457484
199057034650230 0.011363 -0.457834
199054535879992 0.011381 -0.458241
199052037109755 0.011401 -0.458727
199049538339517 0.011424 -0.459315
199047039569280 0.011448 -0.460034
199044540799043 0.011474 -0.460920
199042042028805 0.011503 -0.462013
199039543258568 0.011533 -0.463368
199037044488331 0.011566 -0.465049
199034545718093 0.011600 -0.467140
199032046947856 0.011634 -0.469743
199029548177618 0.011670 -0.472985
199027049407381 0.011703 -0.477017
199024550637144 0.011734 -0.482019
199022051866906 0.011756 -0.488180
199019553096669 0.011766 -0.495674
199017054326431 0.011754 -0.504577
199014555556194 0.011706 -0.514706
199012056785957 0.011608 -0.525302
199009558015719 0.011440 -0.534481
199007059245482 0.011193 -0.538487
199004560475245 0.010885 -0.531320
199002061705007 0.010595 -0.506589
198999562934770 0.010465 -0.464054
198997064164532 0.010618 -0.416820
198994565394295 0.011033 -0.384932
198992066624058 0.011545 -0.377877
198989567853820 0.011986 -0.390418
198987069083583 0.012279 -0.412227
198984570313346 0.012431 -0.435381
198982071543108 0.012481 -0.455829
198979572772871 0.012468 -0.472252
198977074002633 0.012424 -0.484724
198974575232396 0.012368 -0.493858
198972076462159 0.012311 -0.500372
198969577691921 0.012258 -0.504915
198967078921684 0.012212 -0.508009
198964580151446 0.012174 -0.510058
198962081381209 0.012144 -0.511362
198959582610972 0.012121 -0.512143
198957083840734 0.012104 -0.512561
198954585070497 0.012094 -0.512735
198952086300260 0.012088 -0.512750
198949587530022 0.012087 -0.512670
198947088759785 0.012090 -0.512541
198944589989547 0.012097 -0.512398
198942091219310 0.012107 -0.512268
198939592449073 0.012120 -0.512172
198937093678835 0.012136 -0.512130
198934594908598 0.012155 -0.512155
198932096138361 0.012176 -0.512265
198929597368123 0.012200 -0.512473
198927098597886 0.012225 -0.512796
198924599827648 0.012253 -0.513253
198922101057411 0.012283 -0.513866
198919602287174 0.012315 -0.514661
198917103516936 0.012350 -0.515670
198914604746699 0.012386 -0.516931
198912105976461 0.012424 -0.518494
198909607206224 0.012464 -0.520418
198907108435987 0.012505 -0.522779
198904609665749 0.012548 -0.525669
198902110895512 0.012590 -0.529202
198899612125275 0.012631 -0.533514
198897113355037 0.012668 -0.538768
198894614584800 0.012698 -0.545139
198892115814562 0.012715 -0.552800
198889617044325 0.012712 -0.561858
198887118274088 0.012676 -0.572239
198884619503850 0.012590 -0.583434
198882120733613 0.012436 -0.594045
198879621963376 0.012198 -0.601072
198877123193138 0.011880 -0.599210
198874624422901 0.011543 -0.581533
198872125652663 0.011325 -0.544501
198869626882426 0.011389 -0.497002
198867128112189 0.011774 -0.459969
198864629341951 0.012318 -0.448154
198862130571714 0.012808 -0.458936
198859631801476 0.013130 -0.480983
198857133031239 0.013283 -0.504692
198854634261002 0.013317 -0.525127
198852135490764 0.013284 -0.540822
198849636720527 0.013221 -0.552046
198847137950290 0.013151 -0.559670
198844639180052 0.013085 -0.564620
198842140409815 0.013029 -0.567683
198839641639577 0.012985 -0.569459
198837142869340 0.012951 -0.570383
198834644099103 0.012927 -0.570765
198832145328865 0.012912 -0.570818
198829646558628 0.012904 -0.570689
198827147788391 0.012903 -0.570478
198824649018153 0.012907 -0.570252
198822150247916 0.012916 -0.570059
198819651477678 0.012928 -0.569929
198817152707441 0.012944 -0.569885
198814653937204 0.012963 -0.569940
198812155166966 0.012985 -0.570106
198809656396729 0.013009 -0.570392
198807157626491 0.013035 -0.570806
198804658856254 0.013063 -0.571355
198802160086017 0.013093 -0.572048
198799661315779 0.013124 -0.572896
198797162545542 0.013157 -0.573909
198794663775305 0.013191 -0.575105
198792165005067 0.013227 -0.576502
198789666234830 0.013264 -0.578123
198787167464592 0.013302 -0.579998
198784668694355 0.013340 -0.582163
198782169924118 0.013380 -0.584665
198779671153880 0.013420 -0.587559
198777172383643 0.013459 -0.590913
198774673613406 0.013498 -0.594811
198772174843168 0.013534 -0.599350
198769676072931 0.013565 -0.604643
198767177302693 0.013589 -0.610810
198764678532456 0.013602 -0.617962
198762179762219 0.013596 -0.626163
198759680991981 0.013563 -0.635350
198757182221744 0.013491 -0.645180
198754683451506 0.013365 -0.654758
198752184681269 0.013171 -0.662219
198749685911032 0.012910 -0.664292
198747187140794 0.012609 -0.656412
198744688370557 0.012350 -0.634783
198742189600320 0.012253 -0.601213
198739690830082 0.012402 -0.566429
198737192059845 0.012754 -0.543870
198734693289607 0.013168 -0.538836
198732194519370 0.013514 -0.547094
198729695749133 0.013742 -0.561396
198727196978895 0.013862 -0.576340
198724698208658 0.013907 -0.589276
198722199438421 0.013910 -0.599452
198719700668183 0.013893 -0.607047
198717201897946 0.013869 -0.612563
198714703127708 0.013847 -0.616528
198712204357471 0.013828 -0.619391
198709705587234 0.013816 -0.621497
198707206816996 0.013809 -0.623101
198704708046759 0.013807 -0.624382
198702209276521 0.013810 -0.625466
198699710506284 0.013818 -0.626443
198697211736047 0.013828 -0.627372
198694712965809 0.013842 -0.628296
198692214195572 0.013858 -0.629243
198689715425335 0.013877 -0.630234
198687216655097 0.013897 -0.631285
198684717884860 0.013919 -0.632405
198682219114622 0.013942 -0.633605
198679720344385 0.013966 -0.634891
198677221574148 0.013992 -0.636273
198674722803910 0.014018 -0.637758
198672224033673 0.014045 -0.639356
198669725263436 0.014073 -0.641079
198667226493198 0.014102 -0.642939
198664727722961 0.014132 -0.644956
198662228952723 0.014162 -0.647149
198659730182486 0.014192 -0.649545
198657231412249 0.014224 -0.652178
198654732642011 0.014255 -0.655088
198652233871774 0.014286 -0.658328
198649735101536 0.014317 -0.661962
198647236331299 0.014346 -0.666068
198644737561062 0.014373 -0.670747
198642238790824 0.014396 -0.676115
198639740020587 0.014413 -0.682313
198637241250350 0.014419 -0.689493
198634742480112 0.014409 -0.697802
198632243709875 0.014373 -0.707330
198629744939637 0.014300 -0.717995
198627246169400 0.014170 -0.729313
198624747399163 0.013964 -0.739964
198622248628925 0.013662 -0.747093
198619749858688 0.013268 -0.745563
198617251088451 0.012841 -0.728382
198614752318213 0.012526 -0.691085
198612253547976 0.012505 -0.640505
198609754777738 0.012844 -0.596209
198607256007501 0.013402 -0.574369
198604757237264 0.013958 -0.575208
198602258467026 0.014378 -0.589363
198599759696789 0.014639 -0.607880
198597260926551 0.014775 -0.625639
198594762156314 0.014830 -0.640649
198592263386077 0.014840 -0.652605
198589764615839 0.014827 -0.661884
198587265845602 0.014806 -0.669038
198584767075365 0.014782 -0.674588
198582268305127 0.014761 -0.678957
198579769534890 0.014743 -0.682468
198577270764652 0.014729 -0.685360
198574771994415 0.014719 -0.687808
198572273224178 0.014713 -0.689937
198569774453940 0.014709 -0.691839
198567275683703 0.014709 -0.693579
198564776913466 0.014712 -0.695207
198562278143228 0.014716 -0.696759
198559779372991 0.014722 -0.698263
198557280602753 0.014731 -0.699740
198554781832516 0.014740 -0.701208
198552283062279 0.014751 -0.702682
198549784292041 0.014764 -0.704176
198547285521804 0.014777 -0.705702
198544786751566 0.014792 -0.707274
198542287981329 0.014807 -0.708906
198539789211092 0.014824 -0.710613
198537290440854 0.014841 -0.712415
198534791670617 0.014859 -0.714334
198532292900380 0.014879 -0.716396
198529794130142 0.014898 -0.718633
198527295359905 0.014918 -0.721086
198524796589667 0.014938 -0.723803
198522297819430 0.014958 -0.726844
198519799049193 0.014977 -0.730283
198517300278955 0.014994 -0.734210
198514801508718 0.015007 -0.738730
198512302738481 0.015013 -0.743967
198509803968243 0.015010 -0.750050
198507305198006 0.014990 -0.757098
198504806427768 0.014947 -0.765168
198502307657531 0.014867 -0.774157
198499808887294 0.014734 -0.783602
198497310117056 0.014530 -0.792311
198494811346819 0.014236 -0.797787
198492312576581 0.013854 -0.795553
198489813806344 0.013429 -0.779244
198487315036107 0.013090 -0.743627
198484816265869 0.013021 -0.692204
198482317495632 0.013343 -0.642058
198479818725395 0.013969 -0.612648
198477319955157 0.014669 -0.609495
198474821184920 0.015244 -0.624855
198472322414682 0.015622 -0.648180
198469823644445 0.015821 -0.672149
198467324874208 0.015894 -0.693234
198464826103970 0.015891 -0.710378
198462327333733 0.015847 -0.723741
198459828563496 0.015785 -0.733923
198457329793258 0.015719 -0.741600
198454831023021 0.015656 -0.747372
198452332252783 0.015598 -0.751722
198449833482546 0.015548 -0.755021
198447334712309 0.015506 -0.757550
198444835942071 0.015470 -0.759513
198442337171834 0.015441 -0.761064
198439838401596 0.015418 -0.762316
198437339631359 0.015400 -0.763351
198434840861122 0.015387 -0.764233
198432342090884 0.015378 -0.765010
198429843320647 0.015373 -0.765717
198427344550410 0.015371 -0.766384
198424845780172 0.015372 -0.767035
198422347009935 0.015375 -0.767691
198419848239697 0.015382 -0.768371
198417349469460 0.015391 -0.769092
198414850699223 0.015402 -0.769874
198412351928985 0.015415 -0.770734
198409853158748 0.015431 -0.771697
198407354388511 0.015448 -0.772786
198404855618273 0.015467 -0.774032
198402356848036 0.015488 -0.775470
198399858077798 0.015510 -0.777144
198397359307561 0.015533 -0.779107
198394860537324 0.015557 -0.781422
198392361767086 0.015580 -0.784169
198389862996849 0.015602 -0.787442
198387364226611 0.015621 -0.791354
198384865456374 0.015634 -0.796036
198382366686137 0.015636 -0.801629
198379867915899 0.015623 -0.808271
198377369145662 0.015585 -0.816047
198374870375425 0.015508 -0.824906
198372371605187 0.015376 -0.834461
198369872834950 0.015164 -0.843631
198367374064712 0.014849 -0.849981
198364875294475 0.014421 -0.848781
198362376524238 0.013917 -0.832366
198359877754000 0.013476 -0.792350
198357378983763 0.013350 -0.729101
198354880213526 0.013764 -0.663329
198352381443288 0.014655 -0.625065
198349882673051 0.015673 -0.625041
198347383902813 0.016489 -0.651675
198344885132576 0.016975 -0.688390
198342386362339 0.017173 -0.724020
198339887592101 0.017177 -0.753644
198337388821864 0.017077 -0.776241
198334890051626 0.016933 -0.792561
198332391281389 0.016781 -0.803893
198329892511152 0.016638 -0.811500
198327393740914 0.016511 -0.816426
198324894970677 0.016404 -0.819469
198322396200440 0.016315 -0.821214
198319897430202 0.016243 -0.822081
198317398659965 0.016187 -0.822364
198314899889727 0.016143 -0.822272
198312401119490 0.016110 -0.821952
198309902349253 0.016087 -0.821506
198307403579015 0.016072 -0.821007
198304904808778 0.016064 -0.820507
198302406038541 0.016062 -0.820042
198299907268303 0.016065 -0.819642
198297408498066 0.016073 -0.819327
198294909727828 0.016085 -0.819115
198292410957591 0.016100 -0.819021
198289912187354 0.016119 -0.819060
198287413417116 0.016141 -0.819246
198284914646879 0.016165 -0.819595
198282415876642 0.016192 -0.820124
198279917106404 0.016220 -0.820854
198277418336167 0.016251 -0.821808
198274919565929 0.016282 -0.823016
198272420795692 0.016315 -0.824509
198269922025455 0.016347 -0.826329
198267423255217 0.016379 -0.828520
198264924484980 0.016410 -0.831136
198262425714742 0.016438 -0.834238
198259926944505 0.016460 -0.837891
198257428174268 0.016475 -0.842160
198254929404030 0.016478 -0.847098
198252430633793 0.016464 -0.852721
198249931863556 0.016424 -0.858968
198247433093318 0.016350 -0.865614
198244934323081 0.016229 -0.872122
198242435552843 0.016046 -0.877393
198239936782606 0.015793 -0.879394
198237438012369 0.015472 -0.874753
198234939242131 0.015128 -0.858857
198232440471894 0.014867 -0.827797
198229941701657 0.014859 -0.783678
198227442931419 0.015247 -0.739778
198224944161182 0.015986 -0.714735
198222445390944 0.016832 -0.717170
198219946620707 0.017514 -0.740807
198217447850470 0.017906 -0.773331
198214949080232 0.018028 -0.804938
198212450309995 0.017969 -0.830732
198209951539757 0.017819 -0.849541
198207452769520 0.017637 -0.862109
198204953999283 0.017461 -0.869822
198202455229045 0.017307 -0.874061
198199956458808 0.017180 -0.875958
198197457688571 0.017080 -0.876357
198194958918333 0.017004 -0.875851
198192460148096 0.016950 -0.874846
198189961377858 0.016913 -0.873610
198187462607621 0.016890 -0.872317
198184963837384 0.016880 -0.871077
198182465067146 0.016879 -0.869960
198179966296909 0.016886 -0.869006
198177467526672 0.016899 -0.868240
198174968756434 0.016918 -0.867675
198172469986197 0.016941 -0.867317
198169971215959 0.016968 -0.867170
198167472445722 0.016998 -0.867236
198164973675485 0.017031 -0.867516
198162474905247 0.017066 -0.868011
198159976135010 0.017102 -0.868725
198157477364772 0.017140 -0.869665
198154978594535 0.017179 -0.870837
198152479824298 0.017219 -0.872252
198149981054060 0.017259 -0.873925
198147482283823 0.017299 -0.875873
198144983513586 0.017339 -0.878119
198142484743348 0.017377 -0.880690
198139985973111 0.017414 -0.883617
198137487202873 0.017448 -0.886937
198134988432636 0.017477 -0.890691
198132489662399 0.017501 -0.894924
198129990892161 0.017515 -0.899676
198127492121924 0.017518 -0.904978
198124993351687 0.017504 -0.910833
198122494581449 0.017467 -0.917183
198119995811212 0.017398 -0.923849
198117497040974 0.017288 -0.930426
198114998270737 0.017124 -0.936100
198112499500500 0.016896 -0.939369
198110000730262 0.016603 -0.937687
198107501960025 0.016272 -0.927319
198105003189787 0.015982 -0.904295
198102504419550 0.015880 -0.868055
198100005649313 0.016132 -0.827132
198097506879075 0.016769 -0.798680
198095008108838 0.017593 -0.795495
198092509338601 0.018300 -0.815368
198090010568363 0.018709 -0.846280
198087511798126 0.018820 -0.876891
198085013027888 0.018733 -0.901217
198082514257651 0.018556 -0.917918
198080015487414 0.018361 -0.928068
198077516717176 0.018185 -0.933454
198075017946939 0.018042 -0.935732
198072519176702 0.017934 -0.936160
198070020406464 0.017858 -0.935599
198067521636227 0.017807 -0.934599
198065022865989 0.017777 -0.933494
198062524095752 0.017763 -0.932478
198060025325515 0.017761 -0.931654
198057526555277 0.017769 -0.931076
198055027785040 0.017784 -0.930760
198052529014802 0.017804 -0.930710
198050030244565 0.017829 -0.930917
198047531474328 0.017856 -0.931369
198045032704090 0.017885 -0.932052
198042533933853 0.017917 -0.932954
198040035163616 0.017949 -0.934062
198037536393378 0.017982 -0.935368
198035037623141 0.018015 -0.936862
198032538852903 0.018048 -0.938541
198030040082666 0.018082 -0.940402
198027541312429 0.018114 -0.942444
198025042542191 0.018147 -0.944671
198022543771954 0.018178 -0.947087
198020045001717 0.018208 -0.949702
198017546231479 0.018237 -0.952527
198015047461242 0.018263 -0.955577
198012548691004 0.018287 -0.958870
198010049920767 0.018308 -0.962428
198007551150530 0.018324 -0.966275
198005052380292 0.018335 -0.970435
198002553610055 0.018338 -0.974932
198000054839817 0.018332 -0.979782
197997556069580 0.018312 -0.984983
197995057299343 0.018275 -0.990495
197992558529105 0.018215 -0.996206
197990059758868 0.018126 -1.001874
197987560988631 0.017998 -1.007028
197985062218393 0.017825 -1.010814
197982563448156 0.017603 -1.011807
197980064677918 0.017342 -1.007871
197977565907681 0.017078 -0.996422
197975067137444 0.016889 -0.975777
197972568367206 0.016885 -0.947962
197970069596969 0.017144 -0.920819
197967570826732 0.017630 -0.904669
197965072056494 0.018181 -0.904506
197962573286257 0.018629 -0.917007
197960074516019 0.018897 -0.935001
197957575745782 0.019000 -0.952631
197955076975545 0.018998 -0.967048
197952578205307 0.018943 -0.977694
197950079435070 0.018872 -0.985113
197947580664832 0.018804 -0.990150
197945081894595 0.018747 -0.993576
197942583124358 0.018703 -0.995982
197940084354120 0.018672 -0.997778
197937585583883 0.018652 -0.999233
197935086813646 0.018640 -1.000521
197932588043408 0.018635 -1.001749
197930089273171 0.018636 -1.002979
197927590502933 0.018641 -1.004250
197925091732696 0.018649 -1.005582
197922592962459 0.018659 -1.006985
197920094192221 0.018671 -1.008465
197917595421984 0.018685 -1.010022
197915096651747 0.018699 -1.011657
197912597881509 0.018714 -1.013370
197910099111272 0.018729 -1.015159
197907600341034 0.018744 -1.017026
197905101570797 0.018760 -1.018973
197902602800560 0.018775 -1.021002
197900104030322 0.018791 -1.023119
197897605260085 0.018805 -1.025330
197895106489847 0.018820 -1.027644
197892607719610 0.018834 -1.030072
197890108949373 0.018846 -1.032631
197887610179135 0.018858 -1.035338
197885111408898 0.018868 -1.038216
197882612638661 0.018877 -1.041294
197880113868423 0.018883 -1.044604
197877615098186 0.018885 -1.048187
197875116327948 0.018882 -1.052089
197872617557711 0.018872 -1.056362
197870118787474 0.018853 -1.061058
197867620017236 0.018821 -1.066225
197865121246999 0.018771 -1.071882
197862622476762 0.018695 -1.077989
197860123706524 0.018583 -1.084367
197857624936287 0.018422 -1.090570
197855126166049 0.018198 -1.095639
197852627395812 0.017898 -1.097742
197850128625575 0.017525 -1.093760
197847629855337 0.017123 -1.079334
197845131085100 0.016803 -1.050742
197842632314862 0.016740 -1.009918
197840133544625 0.017070 -0.968896
197837634774388 0.017738 -0.943767
197835136004150 0.018503 -0.941202
197832637233913 0.019131 -0.955595
197830138463676 0.019528 -0.977275
197827639693438 0.019716 -0.999104
197825140923201 0.019762 -1.017727
197822642152963 0.019729 -1.032337
197820143382726 0.019660 -1.043318
197817644612489 0.019579 -1.051417
197815145842251 0.019501 -1.057374
