('port 0','TE',1,'port 0',1,'transmission')
199711712452423 0.007246 -0.210748
199709213682186 0.007248 -0.211184
199706714911949 0.007252 -0.211522
199704216141711 0.007258 -0.211787
199701717371474 0.007265 -0.212000
199699218601236 0.007273 -0.212176
199696719830999 0.007283 -0.212326
199694221060762 0.007294 -0.212462
199691722290524 0.007305 -0.212593
199689223520287 0.007318 -0.212729
199686724750050 0.007332 -0.212878
199684225979812 0.007347 -0.213051
199681727209575 0.007364 -0.213262
199679228439337 0.007381 -0.213524
199676729669100 0.007400 -0.213857
199674230898863 0.007419 -0.214286
199671732128625 0.007441 -0.214841
199669233358388 0.007464 -0.215565
199666734588150 0.007488 -0.216512
199664235817913 0.007514 -0.217756
199661737047676 0.007542 -0.219393
199659238277438 0.007572 -0.221553
199656739507201 0.007603 -0.224406
199654240736964 0.007634 -0.228177
199651741966726 0.007665 -0.233148
199649243196489 0.007692 -0.239664
199646744426251 0.007711 -0.248096
199644245656014 0.007713 -0.258738
199641746885777 0.007686 -0.271540
199639248115539 0.007612 -0.285522
199636749345302 0.007472 -0.297707
199634250575065 0.007259 -0.301742
199631751804827 0.007005 -0.287997
199629253034590 0.006811 -0.249686
199626754264352 0.006805 -0.195671
199624255494115 0.007020 -0.150659
199621756723878 0.007349 -0.131625
199619257953640 0.007660 -0.135838
199616759183403 0.007885 -0.152224
199614260413165 0.008021 -0.171893
199611761642928 0.008091 -0.190247
199609262872691 0.008118 -0.205638
199606764102453 0.008121 -0.217884
199604265332216 0.008112 -0.227372
199601766561979 0.008098 -0.234634
199599267791741 0.008083 -0.240167
199596769021504 0.008069 -0.244385
199594270251266 0.008057 -0.247611
199591771481029 0.008048 -0.250095
199589272710792 0.008041 -0.252021
199586773940554 0.008037 -0.253530
199584275170317 0.008035 -0.254726
199581776400080 0.008035 -0.255688
199579277629842 0.008037 -0.256475
199576778859605 0.008041 -0.257134
199574280089367 0.008047 -0.257699
199571781319130 0.008054 -0.258199
199569282548893 0.008062 -0.258656
199566783778655 0.008072 -0.259089
199564285008418 0.008083 -0.259513
199561786238180 0.008095 -0.259945
199559287467943 0.008109 -0.260397
199556788697706 0.008123 -0.260884
199554289927468 0.008138 -0.261423
199551791157231 0.008155 -0.262030
199549292386994 0.008173 -0.262725
199546793616756 0.008191 -0.263534
199544294846519 0.008211 -0.264485
199541796076281 0.008231 -0.265616
199539297306044 0.008253 -0.266972
199536798535807 0.008275 -0.268610
199534299765569 0.008298 -0.270601
199531800995332 0.008321 -0.273029
199529302225095 0.008344 -0.276000
199526803454857 0.008365 -0.279633
199524304684620 0.008382 -0.284055
199521805914382 0.008393 -0.289383
199519307144145 0.008394 -0.295672
199516808373908 0.008380 -0.302819
199514309603670 0.008342 -0.310389
199511810833433 0.008273 -0.317327
199509312063195 0.008168 -0.321595
199506813292958 0.008030 -0.319993
199504314522721 0.007885 -0.308846
199501815752483 0.007782 -0.286504
199499316982246 0.007778 -0.256856
199496818212009 0.007898 -0.229376
199494319441771 0.008106 -0.212930
199491820671534 0.008335 -0.209872
199489321901296 0.008532 -0.216815
199486823131059 0.008673 -0.228810
199484324360822 0.008761 -0.242036
199481825590584 0.008808 -0.254361
199479326820347 0.008828 -0.264908
199476828050110 0.008832 -0.273521
199474329279872 0.008827 -0.280372
199471830509635 0.008818 -0.285747
199469331739397 0.008809 -0.289939
199466832969160 0.008800 -0.293206
199464334198923 0.008793 -0.295763
199461835428685 0.008788 -0.297778
199459336658448 0.008785 -0.299384
199456837888210 0.008784 -0.300681
199454339117973 0.008785 -0.301747
199451840347736 0.008789 -0.302643
199449341577498 0.008794 -0.303413
199446842807261 0.008800 -0.304095
199444344037024 0.008808 -0.304716
199441845266786 0.008818 -0.305300
199439346496549 0.008829 -0.305864
199436847726311 0.008841 -0.306426
199434348956074 0.008854 -0.307001
199431850185837 0.008868 -0.307601
199429351415599 0.008884 -0.308241
199426852645362 0.008900 -0.308935
199424353875125 0.008918 -0.309701
199421855104887 0.008936 -0.310557
199419356334650 0.008956 -0.311526
199416857564412 0.008977 -0.312636
199414358794175 0.008999 -0.313922
199411860023938 0.009022 -0.315425
199409361253700 0.009045 -0.317202
199406862483463 0.009070 -0.319320
199404363713225 0.009095 -0.321867
199401864942988 0.009120 -0.324952
199399366172751 0.009144 -0.328711
199396867402513 0.009166 -0.333309
199394368632276 0.009182 -0.338933
199391869862039 0.009191 -0.345775
199389371091801 0.009184 -0.353974
199386872321564 0.009154 -0.363494
199384373551326 0.009088 -0.373848
199381874781089 0.008972 -0.383606
199379376010852 0.008791 -0.389599
199376877240614 0.008552 -0.386185
199374378470377 0.008300 -0.366120
199371879700140 0.008140 -0.326100
199369380929902 0.008189 -0.275783
199366882159665 0.008468 -0.235979
199364383389427 0.008862 -0.220426
199361884619190 0.009231 -0.226614
199359385848953 0.009499 -0.244472
199356887078715 0.009658 -0.265449
199354388308478 0.009736 -0.284909
199351889538240 0.009761 -0.301139
199349390768003 0.009757 -0.313961
199346891997766 0.009739 -0.323810
199344393227528 0.009715 -0.331276
199341894457291 0.009692 -0.336915
199339395687054 0.009670 -0.341183
199336896916816 0.009653 -0.344434
199334398146579 0.009638 -0.346938
199331899376341 0.009628 -0.348892
199329400606104 0.009621 -0.350443
199326901835867 0.009616 -0.351701
199324403065629 0.009615 -0.352745
199321904295392 0.009616 -0.353636
199319405525155 0.009620 -0.354417
199316906754917 0.009625 -0.355123
199314407984680 0.009632 -0.355781
199311909214442 0.009640 -0.356411
199309410444205 0.009651 -0.357030
199306911673968 0.009662 -0.357652
199304412903730 0.009675 -0.358292
199301914133493 0.009688 -0.358960
199299415363255 0.009703 -0.359671
199296916593018 0.009719 -0.360438
199294417822781 0.009736 -0.361276
199291919052543 0.009754 -0.362203
199289420282306 0.009773 -0.363242
199286921512069 0.009793 -0.364419
199284422741831 0.009813 -0.365767
199281923971594 0.009835 -0.367328
199279425201356 0.009856 -0.369153
199276926431119 0.009879 -0.371306
199274427660882 0.009900 -0.373867
199271928890644 0.009921 -0.376931
199269430120407 0.009939 -0.380612
199266931350170 0.009953 -0.385034
199264432579932 0.009959 -0.390319
199261933809695 0.009953 -0.396542
199259435039457 0.009927 -0.403653
199256936269220 0.009874 -0.411299
199254437498983 0.009780 -0.418522
199251938728745 0.009637 -0.423270
199249439958508 0.009442 -0.421878
199246941188270 0.009222 -0.409207
199244442418033 0.009045 -0.381127
199241943647796 0.009014 -0.340311
199239444877558 0.009196 -0.299847
199236946107321 0.009552 -0.275194
199234447337084 0.009956 -0.271702
199231948566846 0.010297 -0.283982
199229449796609 0.010531 -0.303620
199226951026371 0.010662 -0.324364
199224452256134 0.010719 -0.342997
199221953485897 0.010729 -0.358419
199219454715659 0.010713 -0.370631
199216955945422 0.010685 -0.380072
199214457175185 0.010652 -0.387284
199211958404947 0.010621 -0.392770
199209459634710 0.010592 -0.396947
199206960864472 0.010568 -0.400141
199204462094235 0.010547 -0.402602
199201963323998 0.010531 -0.404516
199199464553760 0.010519 -0.406025
199196965783523 0.010510 -0.407233
199194467013285 0.010504 -0.408218
199191968243048 0.010502 -0.409039
199189469472811 0.010501 -0.409740
199186970702573 0.010503 -0.410357
199184471932336 0.010507 -0.410916
199181973162099 0.010513 -0.411439
199179474391861 0.010521 -0.411943
199176975621624 0.010530 -0.412445
199174476851386 0.010541 -0.412958
199171978081149 0.010553 -0.413497
199169479310912 0.010567 -0.414077
199166980540674 0.010582 -0.414712
199164481770437 0.010598 -0.415422
199161983000200 0.010615 -0.416228
199159484229962 0.010633 -0.417157
199156985459725 0.010653 -0.418240
199154486689487 0.010673 -0.419519
199151987919250 0.010695 -0.421044
199149489149013 0.010716 -0.422878
199146990378775 0.010738 -0.425101
199144491608538 0.010759 -0.427809
199141992838300 0.010778 -0.431121
199139494068063 0.010793 -0.435172
199136995297826 0.010800 -0.440105
199134496527588 0.010795 -0.446037
199131997757351 0.010770 -0.452991
199129498987114 0.010716 -0.460738
199127000216876 0.010616 -0.468486
199124501446639 0.010457 -0.474326
199122002676401 0.010230 -0.474430
199119503906164 0.009952 -0.462536
199117005135927 0.009703 -0.431787
199114506365689 0.009628 -0.382186
199112007595452 0.009856 -0.329477
199109508825215 0.010360 -0.297279
199107010054977 0.010946 -0.295261
199104511284740 0.011427 -0.315305
199102012514502 0.011729 -0.344426
199099513744265 0.011870 -0.373506
199097014974028 0.011901 -0.398353
199094516203790 0.011869 -0.417923
199092017433553 0.011807 -0.432643
199089518663316 0.011735 -0.443411
199087019893078 0.011664 -0.451151
199084521122841 0.011600 -0.456645
199082022352603 0.011544 -0.460503
199079523582366 0.011496 -0.463181
199077024812129 0.011457 -0.465014
199074526041891 0.011425 -0.466244
199072027271654 0.011400 -0.467047
199069528501416 0.011381 -0.467550
199067029731179 0.011367 -0.467843
199064530960942 0.011357 -0.467995
199062032190704 0.011351 -0.468054
199059533420467 0.011349 -0.468057
199057034650230 0.011350 -0.468032
199054535879992 0.011354 -0.468001
199052037109755 0.011361 -0.467982
199049538339517 0.011369 -0.467989
199047039569280 0.011380 -0.468036
199044540799043 0.011393 -0.468137
199042042028805 0.011407 -0.468305
199039543258568 0.011424 -0.468555
199037044488331 0.011442 -0.468905
199034545718093 0.011461 -0.469374
199032046947856 0.011482 -0.469987
199029548177618 0.011505 -0.470772
199027049407381 0.011529 -0.471766
199024550637144 0.011553 -0.473012
199022051866906 0.011579 -0.474564
199019553096669 0.011604 -0.476484
199017054326431 0.011628 -0.478850
199014555556194 0.011651 -0.481748
199012056785957 0.011669 -0.485270
199009558015719 0.011680 -0.489503
199007059245482 0.011680 -0.494497
199004560475245 0.011663 -0.500206
199002061705007 0.011619 -0.506368
198999562934770 0.011539 -0.512291
198997064164532 0.011411 -0.516494
198994565394295 0.011231 -0.516247
198992066624058 0.011014 -0.507337
198989567853820 0.010818 -0.485231
198987069083583 0.010750 -0.449359
198984570313346 0.010921 -0.408962
198982071543108 0.011340 -0.380943
198979572772871 0.011874 -0.376268
198977074002633 0.012344 -0.392189
198974575232396 0.012652 -0.418588
198972076462159 0.012792 -0.446416
198969577691921 0.012809 -0.470665
198967078921684 0.012755 -0.489665
198964580151446 0.012668 -0.503569
198962081381209 0.012572 -0.513248
198959582610972 0.012481 -0.519697
198957083840734 0.012399 -0.523791
198954585070497 0.012331 -0.526223
198952086300260 0.012275 -0.527509
198949587530022 0.012230 -0.528023
198947088759785 0.012195 -0.528030
198944589989547 0.012170 -0.527716
198942091219310 0.012152 -0.527211
198939592449073 0.012140 -0.526606
198937093678835 0.012134 -0.525964
198934594908598 0.012133 -0.525329
198932096138361 0.012137 -0.524733
198929597368123 0.012144 -0.524196
198927098597886 0.012154 -0.523736
198924599827648 0.012167 -0.523365
198922101057411 0.012183 -0.523094
198919602287174 0.012201 -0.522932
198917103516936 0.012222 -0.522889
198914604746699 0.012244 -0.522976
198912105976461 0.012268 -0.523205
198909607206224 0.012294 -0.523590
198907108435987 0.012322 -0.524149
198904609665749 0.012351 -0.524903
198902110895512 0.012381 -0.525880
198899612125275 0.012413 -0.527113
198897113355037 0.012445 -0.528640
198894614584800 0.012478 -0.530511
198892115814562 0.012510 -0.532784
198889617044325 0.012542 -0.535529
198887118274088 0.012571 -0.538827
198884619503850 0.012596 -0.542762
198882120733613 0.012614 -0.547421
198879621963376 0.012620 -0.552863
198877123193138 0.012609 -0.559077
198874624422901 0.012573 -0.565892
198872125652663 0.012500 -0.572801
198869626882426 0.012379 -0.578655
198867128112189 0.012200 -0.581210
198864629341951 0.011969 -0.576675
198862130571714 0.011729 -0.560075
198859631801476 0.011582 -0.528352
198857133031239 0.011669 -0.487032
198854634261002 0.012058 -0.452916
198852135490764 0.012635 -0.442036
198849636720527 0.013184 -0.455581
198847137950290 0.013548 -0.482947
198844639180052 0.013703 -0.512789
198842140409815 0.013705 -0.538477
198839641639577 0.013622 -0.557825
198837142869340 0.013505 -0.571133
198834644099103 0.013385 -0.579619
198832145328865 0.013277 -0.584610
198829646558628 0.013187 -0.587215
198827147788391 0.013115 -0.588268
198824649018153 0.013060 -0.588358
198822150247916 0.013020 -0.587884
198819651477678 0.012992 -0.587113
198817152707441 0.012975 -0.586220
198814653937204 0.012966 -0.585316
198812155166966 0.012964 -0.584471
198809656396729 0.012968 -0.583728
198807157626491 0.012976 -0.583114
198804658856254 0.012989 -0.582644
198802160086017 0.013004 -0.582326
198799661315779 0.013023 -0.582164
198797162545542 0.013044 -0.582160
198794663775305 0.013067 -0.582315
198792165005067 0.013091 -0.582631
198789666234830 0.013118 -0.583111
198787167464592 0.013145 -0.583758
198784668694355 0.013174 -0.584578
198782169924118 0.013203 -0.585580
198779671153880 0.013233 -0.586774
198777172383643 0.013264 -0.588175
198774673613406 0.013296 -0.589801
198772174843168 0.013327 -0.591675
198769676072931 0.013358 -0.593825
198767177302693 0.013389 -0.596285
198764678532456 0.013418 -0.599096
198762179762219 0.013445 -0.602303
198759680991981 0.013468 -0.605957
198757182221744 0.013487 -0.610111
198754683451506 0.013497 -0.614807
198752184681269 0.013496 -0.620064
198749685911032 0.013480 -0.625839
198747187140794 0.013441 -0.631964
198744688370557 0.013372 -0.638032
198742189600320 0.013264 -0.643212
198739690830082 0.013110 -0.645975
198737192059845 0.012915 -0.643852
198734693289607 0.012705 -0.633602
198732194519370 0.012543 -0.612720
198729695749133 0.012529 -0.582960
198727196978895 0.012736 -0.553251
198724698208658 0.013134 -0.535690
198722199438421 0.013589 -0.535990
198719700668183 0.013957 -0.550257
198717201897946 0.014175 -0.570505
198714703127708 0.014258 -0.590350
198712204357471 0.014251 -0.606660
198709705587234 0.014198 -0.618741
198707206816996 0.014130 -0.627096
198704708046759 0.014062 -0.632598
198702209276521 0.014004 -0.636084
198699710506284 0.013958 -0.638226
198697211736047 0.013923 -0.639511
198694712965809 0.013899 -0.640282
198692214195572 0.013884 -0.640765
198689715425335 0.013876 -0.641112
198687216655097 0.013875 -0.641420
198684717884860 0.013879 -0.641751
198682219114622 0.013886 -0.642141
198679720344385 0.013898 -0.642616
198677221574148 0.013911 -0.643188
198674722803910 0.013927 -0.643865
198672224033673 0.013945 -0.644652
198669725263436 0.013964 -0.645550
198667226493198 0.013984 -0.646562
198664727722961 0.014005 -0.647690
198662228952723 0.014027 -0.648936
198659730182486 0.014050 -0.650303
198657231412249 0.014073 -0.651798
198654732642011 0.014096 -0.653427
198652233871774 0.014119 -0.655200
198649735101536 0.014142 -0.657129
198647236331299 0.014166 -0.659231
198644737561062 0.014188 -0.661526
198642238790824 0.014210 -0.664039
198639740020587 0.014231 -0.666799
198637241250350 0.014250 -0.669845
198634742480112 0.014267 -0.673220
198632243709875 0.014280 -0.676974
198629744939637 0.014288 -0.681165
198627246169400 0.014288 -0.685850
198624747399163 0.014278 -0.691076
198622248628925 0.014253 -0.696860
198619749858688 0.014207 -0.703141
198617251088451 0.014131 -0.709692
198614752318213 0.014015 -0.715959
198612253547976 0.013846 -0.720778
198609754777738 0.013618 -0.721969
198607256007501 0.013338 -0.715962
198604757237264 0.013054 -0.698204
198602258467026 0.012871 -0.666018
198599759696789 0.012930 -0.624447
198597260926551 0.013300 -0.588503
198594762156314 0.013876 -0.572793
198592263386077 0.014449 -0.579229
198589764615839 0.014865 -0.599198
198587265845602 0.015093 -0.622985
198584767075365 0.015172 -0.644671
198582268305127 0.015163 -0.662059
198579769534890 0.015110 -0.675076
198577270764652 0.015042 -0.684475
198574771994415 0.014975 -0.691160
198572273224178 0.014915 -0.695912
198569774453940 0.014864 -0.699333
198567275683703 0.014823 -0.701853
198564776913466 0.014791 -0.703775
198562278143228 0.014766 -0.705305
198559779372991 0.014748 -0.706583
198557280602753 0.014735 -0.707704
198554781832516 0.014726 -0.708734
198552283062279 0.014722 -0.709715
198549784292041 0.014720 -0.710677
198547285521804 0.014721 -0.711641
198544786751566 0.014724 -0.712622
198542287981329 0.014728 -0.713630
198539789211092 0.014734 -0.714673
198537290440854 0.014742 -0.715758
198534791670617 0.014750 -0.716893
198532292900380 0.014760 -0.718083
198529794130142 0.014770 -0.719337
198527295359905 0.014780 -0.720663
198524796589667 0.014791 -0.722071
198522297819430 0.014803 -0.723574
198519799049193 0.014814 -0.725188
198517300278955 0.014826 -0.726930
198514801508718 0.014837 -0.728823
198512302738481 0.014847 -0.730894
198509803968243 0.014856 -0.733175
198507305198006 0.014862 -0.735702
198504806427768 0.014866 -0.738518
198502307657531 0.014865 -0.741667
198499808887294 0.014857 -0.745193
198497310117056 0.014840 -0.749126
198494811346819 0.014809 -0.753461
198492312576581 0.014758 -0.758119
198489813806344 0.014680 -0.762866
198487315036107 0.014566 -0.767172
198484816265869 0.014405 -0.769983
198482317495632 0.014190 -0.769377
198479818725395 0.013930 -0.762254
198477319955157 0.013665 -0.744583
198474821184920 0.013487 -0.713500
198472322414682 0.013535 -0.672164
198469823644445 0.013905 -0.633289
198467324874208 0.014541 -0.612557
198464826103970 0.015239 -0.615886
198462327333733 0.015800 -0.637030
198459828563496 0.016139 -0.665588
198457329793258 0.016275 -0.693665
198454831023021 0.016272 -0.717390
198452332252783 0.016192 -0.735780
198449833482546 0.016078 -0.749298
198447334712309 0.015958 -0.758899
198444835942071 0.015845 -0.765554
198442337171834 0.015744 -0.770079
198439838401596 0.015657 -0.773102
198437339631359 0.015584 -0.775081
198434840861122 0.015523 -0.776346
198432342090884 0.015473 -0.777128
198429843320647 0.015433 -0.777587
198427344550410 0.015401 -0.777838
198424845780172 0.015377 -0.777959
198422347009935 0.015357 -0.778006
198419848239697 0.015343 -0.778016
198417349469460 0.015334 -0.778019
198414850699223 0.015328 -0.778034
198412351928985 0.015325 -0.778077
198409853158748 0.015325 -0.778160
198407354388511 0.015328 -0.778294
198404855618273 0.015333 -0.778488
198402356848036 0.015340 -0.778753
198399858077798 0.015349 -0.779099
198397359307561 0.015360 -0.779539
198394860537324 0.015372 -0.780086
198392361767086 0.015385 -0.780757
198389862996849 0.015399 -0.781572
198387364226611 0.015414 -0.782556
198384865456374 0.015429 -0.783736
198382366686137 0.015444 -0.785148
198379867915899 0.015457 -0.786831
198377369145662 0.015469 -0.788831
198374870375425 0.015477 -0.791198
198372371605187 0.015479 -0.793982
198369872834950 0.015472 -0.797227
198367374064712 0.015453 -0.800946
198364875294475 0.015414 -0.805094
198362376524238 0.015349 -0.809490
198359877754000 0.015247 -0.813694
198357378983763 0.015095 -0.816782
198354880213526 0.014883 -0.816981
198352381443288 0.014611 -0.811209
198349882673051 0.014309 -0.794891
198347383902813 0.014069 -0.763355
198344885132576 0.014058 -0.716937
198342386362339 0.014448 -0.668090
198339887592101 0.015244 -0.638279
198337388821864 0.016201 -0.640160
198334890051626 0.016999 -0.668156
198332391281389 0.017468 -0.707758
198329892511152 0.017617 -0.746790
198327393740914 0.017548 -0.779033
198324894970677 0.017366 -0.802918
198322396200440 0.017144 -0.819269
198319897430202 0.016925 -0.829711
198317398659965 0.016729 -0.835870
198314899889727 0.016563 -0.839077
198312401119490 0.016425 -0.840326
198309902349253 0.016315 -0.840324
198307403579015 0.016228 -0.839552
198304904808778 0.016161 -0.838336
198302406038541 0.016110 -0.836893
198299907268303 0.016073 -0.835364
198297408498066 0.016047 -0.833841
198294909727828 0.016031 -0.832382
198292410957591 0.016022 -0.831025
198289912187354 0.016020 -0.829794
198287413417116 0.016023 -0.828701
198284914646879 0.016031 -0.827756
198282415876642 0.016043 -0.826966
198279917106404 0.016058 -0.826333
198277418336167 0.016077 -0.825862
198274919565929 0.016098 -0.825557
198272420795692 0.016121 -0.825423
198269922025455 0.016146 -0.825467
198267423255217 0.016173 -0.825698
198264924484980 0.016201 -0.826127
198262425714742 0.016229 -0.826767
198259926944505 0.016258 -0.827634
198257428174268 0.016287 -0.828749
198254929404030 0.016315 -0.830133
198252430633793 0.016342 -0.831810
198249931863556 0.016365 -0.833805
198247433093318 0.016384 -0.836141
198244934323081 0.016397 -0.838832
198242435552843 0.016400 -0.841873
198239936782606 0.016390 -0.845222
198237438012369 0.016363 -0.848766
198234939242131 0.016311 -0.852260
198232440471894 0.016229 -0.855235
198229941701657 0.016108 -0.856848
198227442931419 0.015947 -0.855674
198224944161182 0.015751 -0.849527
198222445390944 0.015554 -0.835592
198219946620707 0.015430 -0.811626
198217447850470 0.015498 -0.779060
198214949080232 0.015872 -0.746598
198212450309995 0.016548 -0.728271
198209951539757 0.017343 -0.733344
198207452769520 0.018002 -0.759024
198204953999283 0.018364 -0.794517
198202455229045 0.018428 -0.829280
198199956458808 0.018287 -0.857284
198197457688571 0.018048 -0.876857
198194958918333 0.017786 -0.888860
198192460148096 0.017545 -0.895086
198189961377858 0.017341 -0.897341
198187462607621 0.017180 -0.897084
198184963837384 0.017057 -0.895370
198182465067146 0.016967 -0.892908
198179966296909 0.016905 -0.890155
198177467526672 0.016864 -0.887390
198174968756434 0.016841 -0.884778
198172469986197 0.016831 -0.882407
198169971215959 0.016833 -0.880324
198167472445722 0.016843 -0.878546
198164973675485 0.016859 -0.877074
198162474905247 0.016881 -0.875901
198159976135010 0.016908 -0.875015
198157477364772 0.016937 -0.874404
198154978594535 0.016970 -0.874056
198152479824298 0.017004 -0.873959
198149981054060 0.017040 -0.874104
198147482283823 0.017078 -0.874486
198144983513586 0.017116 -0.875098
198142484743348 0.017155 -0.875939
198139985973111 0.017194 -0.877011
198137487202873 0.017233 -0.878315
198134988432636 0.017272 -0.879860
198132489662399 0.017310 -0.881653
198129990892161 0.017346 -0.883707
198127492121924 0.017380 -0.886035
198124993351687 0.017412 -0.888654
198122494581449 0.017439 -0.891581
198119995811212 0.017462 -0.894829
198117497040974 0.017476 -0.898407
198114998270737 0.017482 -0.902310
198112499500500 0.017474 -0.906503
198110000730262 0.017449 -0.910901
198107501960025 0.017402 -0.915324
198105003189787 0.017326 -0.919431
198102504419550 0.017215 -0.922612
198100005649313 0.017064 -0.923823
198097506879075 0.016874 -0.921403
198095008108838 0.016663 -0.913007
198092509338601 0.016485 -0.896122
198090010568363 0.016435 -0.870009
198087511798126 0.016642 -0.839277
198085013027888 0.017168 -0.815551
198082514257651 0.017911 -0.811209
198080015487414 0.018613 -0.828984
198077516717176 0.019050 -0.860434
198075017946939 0.019165 -0.893854
198072519176702 0.019041 -0.921290
198070020406464 0.018800 -0.940027
198067521636227 0.018536 -0.950801
198065022865989 0.018299 -0.955683
198062524095752 0.018110 -0.956775
198060025325515 0.017968 -0.955717
198057526555277 0.017869 -0.953622
198055027785040 0.017804 -0.951180
198052529014802 0.017765 -0.948788
198050030244565 0.017746 -0.946657
198047531474328 0.017743 -0.944884
198045032704090 0.017750 -0.943504
198042533933853 0.017765 -0.942515
198040035163616 0.017786 -0.941897
198037536393378 0.017811 -0.941623
198035037623141 0.017839 -0.941664
198032538852903 0.017869 -0.941993
198030040082666 0.017901 -0.942583
198027541312429 0.017933 -0.943412
198025042542191 0.017965 -0.944462
198022543771954 0.017997 -0.945716
198020045001717 0.018030 -0.947163
198017546231479 0.018061 -0.948792
198015047461242 0.018092 -0.950597
198012548691004 0.018121 -0.952575
198010049920767 0.018150 -0.954723
198007551150530 0.018177 -0.957043
198005052380292 0.018202 -0.959538
198002553610055 0.018224 -0.962214
198000054839817 0.018244 -0.965076
197997556069580 0.018260 -0.968133
197995057299343 0.018271 -0.971392
197992558529105 0.018278 -0.974860
197990059758868 0.018277 -0.978537
197987560988631 0.018267 -0.982413
197985062218393 0.018246 -0.986455
197982563448156 0.018210 -0.990598
197980064677918 0.018156 -0.994706
197977565907681 0.018079 -0.998541
197975067137444 0.017973 -1.001680
197972568367206 0.017834 -1.003420
197970069596969 0.017663 -1.002649
197967570826732 0.017467 -0.997767
197965072056494 0.017278 -0.986866
197962573286257 0.017155 -0.968645
197960074516019 0.017189 -0.944447
197957575745782 0.017461 -0.920375
197955076975545 0.017961 -0.905874
197952578205307 0.018551 -0.907296
197950079435070 0.019044 -0.922941
197947580664832 0.019326 -0.945460
197945081894595 0.019402 -0.967614
197942583124358 0.019341 -0.985419
197940084354120 0.019216 -0.997969
197937585583883 0.019078 -1.006017
197935086813646 0.018953 -1.010812
197932588043408 0.018851 -1.013497
197930089273171 0.018773 -1.014930
197927590502933 0.018717 -1.015688
197925091732696 0.018677 -1.016136
197922592962459 0.018652 -1.016490
197920094192221 0.018636 -1.016873
197917595421984 0.018629 -1.017351
197915096651747 0.018627 -1.017954
197912597881509 0.018630 -1.018693
197910099111272 0.018636 -1.019568
197907600341034 0.018644 -1.020573
197905101570797 0.018653 -1.021701
197902602800560 0.018664 -1.022943
197900104030322 0.018675 -1.024291
197897605260085 0.018687 -1.025737
197895106489847 0.018698 -1.027277
197892607719610 0.018710 -1.028907
197890108949373 0.018721 -1.030623
197887610179135 0.018731 -1.032425
197885111408898 0.018741 -1.034314
197882612638661 0.018750 -1.036293
197880113868423 0.018758 -1.038367
197877615098186 0.018764 -1.040541
197875116327948 0.018769 -1.042826
197872617557711 0.018771 -1.045230
197870118787474 0.018771 -1.047768
197867620017236 0.018767 -1.050454
197865121246999 0.018759 -1.053303
197862622476762 0.018746 -1.056329
197860123706524 0.018725 -1.059544
197857624936287 0.018695 -1.062949
197855126166049 0.018653 -1.066525
197852627395812 0.018594 -1.070216
197850128625575 0.018513 -1.073889
197847629855337 0.018405 -1.077281
197845131085100 0.018261 -1.079899
197842632314862 0.018074 -1.080859
197840133544625 0.017841 -1.078676
197837634774388 0.017572 -1.071072
197835136004150 0.017307 -1.055162
197832637233913 0.017134 -1.028832
197830138463676 0.017187 -0.994089
197827639693438 0.017580 -0.960355
197825140923201 0.018281 -0.941166
197822642152963 0.019079 -0.943728
197820143382726 0.019727 -0.963835
197817644612489 0.020101 -0.991546
197815145842251 0.020221 -1.018514
