('port 0','TE',1,'port 0',1,'transmission')
199294417822781 0.009781 -0.359036
199291919052543 0.009805 -0.360473
199289420282306 0.009829 -0.362135
199286921512069 0.009855 -0.364083
199284422741831 0.009882 -0.366392
199281923971594 0.009910 -0.369158
199279425201356 0.009937 -0.372500
199276926431119 0.009963 -0.376565
199274427660882 0.009986 -0.381529
199271928890644 0.010004 -0.387585
199269430120407 0.010010 -0.394925
199266931350170 0.010000 -0.403665
199264432579932 0.009961 -0.413704
199261933809695 0.009881 -0.424431
199259435039457 0.009743 -0.434214
199256936269220 0.009536 -0.439665
199254437498983 0.009271 -0.435140
199251938728745 0.009002 -0.414022
199249439958508 0.008838 -0.374196
199246941188270 0.008890 -0.325424
199244442418033 0.009171 -0.286417
199241943647796 0.009574 -0.269341
199239444877558 0.009963 -0.272576
199236946107321 0.010261 -0.287662
199234447337084 0.010454 -0.306894
199231948566846 0.010560 -0.325699
199229449796609 0.010607 -0.342085
199226951026371 0.010618 -0.355546
199224452256134 0.010609 -0.366269
199221953485897 0.010591 -0.374679
199219454715659 0.010569 -0.381235
199216955945422 0.010548 -0.386345
199214457175185 0.010528 -0.390344
199211958404947 0.010511 -0.393495
199209459634710 0.010498 -0.396002
199206960864472 0.010487 -0.398019
199204462094235 0.010480 -0.399664
199201963323998 0.010476 -0.401026
199199464553760 0.010474 -0.402175
199196965783523 0.010475 -0.403162
199194467013285 0.010477 -0.404029
199191968243048 0.010482 -0.404808
199189469472811 0.010489 -0.405525
199186970702573 0.010498 -0.406203
199184471932336 0.010508 -0.406860
199181973162099 0.010520 -0.407514
199179474391861 0.010533 -0.408182
199176975621624 0.010548 -0.408880
199174476851386 0.010564 -0.409628
199171978081149 0.010582 -0.410446
199169479310912 0.010601 -0.411358
199166980540674 0.010622 -0.412395
199164481770437 0.010644 -0.413592
199161983000200 0.010667 -0.414996
199159484229962 0.010692 -0.416663
199156985459725 0.010718 -0.418666
199154486689487 0.010744 -0.421098
199151987919250 0.010771 -0.424074
199149489149013 0.010796 -0.427738
199146990378775 0.010819 -0.432264
199144491608538 0.010836 -0.437855
199141992838300 0.010842 -0.444719
199139494068063 0.010831 -0.453016
199136995297826 0.010790 -0.462730
199134496527588 0.010705 -0.473387
199131997757351 0.010554 -0.483519
199129498987114 0.010321 -0.489758
199127000216876 0.010007 -0.485818
199124501446639 0.009670 -0.462977
199122002676401 0.009449 -0.416055
199119503906164 0.009520 -0.355433
199117005135927 0.009927 -0.307321
199114506365689 0.010512 -0.290073
199112007595452 0.011056 -0.300496
199109508825215 0.011442 -0.325333
199107010054977 0.011660 -0.353511
199104511284740 0.011750 -0.379173
199102012514502 0.011761 -0.400262
199099513744265 0.011728 -0.416672
199097014974028 0.011677 -0.429058
199094516203790 0.011619 -0.438247
199092017433553 0.011564 -0.444997
199089518663316 0.011514 -0.449926
199087019893078 0.011470 -0.453513
199084521122841 0.011433 -0.456115
199082022352603 0.011403 -0.457996
199079523582366 0.011379 -0.459352
199077024812129 0.011360 -0.460325
199074526041891 0.011347 -0.461022
199072027271654 0.011337 -0.461520
199069528501416 0.011332 -0.461879
199067029731179 0.011330 -0.462141
199064530960942 0.011331 -0.462342
199062032190704 0.011335 -0.462509
199059533420467 0.011341 -0.462663
199057034650230 0.011350 -0.462823
199054535879992 0.011361 -0.463006
199052037109755 0.011374 -0.463228
199049538339517 0.011390 -0.463505
199047039569280 0.011407 -0.463856
199044540799043 0.011426 -0.464298
199042042028805 0.011447 -0.464855
199039543258568 0.011469 -0.465554
199037044488331 0.011494 -0.466428
199034545718093 0.011520 -0.467517
199032046947856 0.011547 -0.468871
199029548177618 0.011576 -0.470550
199027049407381 0.011605 -0.472630
199024550637144 0.011635 -0.475203
199022051866906 0.011663 -0.478379
199019553096669 0.011688 -0.482284
199017054326431 0.011708 -0.487055
199014555556194 0.011718 -0.492818
199012056785957 0.011712 -0.499641
199009558015719 0.011681 -0.507434
199007059245482 0.011613 -0.515754
199004560475245 0.011493 -0.523450
199002061705007 0.011309 -0.528114
198999562934770 0.011063 -0.525525
198997064164532 0.010795 -0.509952
198994565394295 0.010603 -0.477432
198992066624058 0.010625 -0.432866
198989567853820 0.010931 -0.392986
198987069083583 0.011435 -0.374429
198984570313346 0.011951 -0.379910
198982071543108 0.012340 -0.400726
198979572772871 0.012563 -0.426696
198977074002633 0.012648 -0.451261
198974575232396 0.012644 -0.471601
198972076462159 0.012592 -0.487198
198969577691921 0.012520 -0.498577
198967078921684 0.012444 -0.506582
198964580151446 0.012372 -0.512037
198962081381209 0.012309 -0.515631
198959582610972 0.012257 -0.517897
198957083840734 0.012214 -0.519232
198954585070497 0.012180 -0.519927
198952086300260 0.012155 -0.520189
198949587530022 0.012137 -0.520167
198947088759785 0.012125 -0.519968
198944589989547 0.012119 -0.519667
198942091219310 0.012117 -0.519321
198939592449073 0.012120 -0.518967
198937093678835 0.012127 -0.518637
198934594908598 0.012136 -0.518351
198932096138361 0.012149 -0.518127
198929597368123 0.012165 -0.517981
198927098597886 0.012183 -0.517925
198924599827648 0.012204 -0.517972
198922101057411 0.012227 -0.518136
198919602287174 0.012251 -0.518430
198917103516936 0.012278 -0.518873
198914604746699 0.012307 -0.519485
198912105976461 0.012337 -0.520289
198909607206224 0.012370 -0.521317
198907108435987 0.012403 -0.522604
198904609665749 0.012439 -0.524198
198902110895512 0.012475 -0.526153
198899612125275 0.012512 -0.528538
198897113355037 0.012548 -0.531437
198894614584800 0.012584 -0.534950
198892115814562 0.012616 -0.539193
198889617044325 0.012643 -0.544293
198887118274088 0.012660 -0.550375
198884619503850 0.012662 -0.557525
198882120733613 0.012639 -0.565720
198879621963376 0.012581 -0.574669
198877123193138 0.012471 -0.583531
198874624422901 0.012295 -0.590425
198872125652663 0.012047 -0.591782
198869626882426 0.011750 -0.582068
198867128112189 0.011489 -0.555680
198864629341951 0.011417 -0.513445
198862130571714 0.011658 -0.469603
198859631801476 0.012171 -0.444486
198857133031239 0.012749 -0.446032
198854634261002 0.013197 -0.466478
198852135490764 0.013445 -0.493732
198849636720527 0.013526 -0.519453
198847137950290 0.013500 -0.540086
198844639180052 0.013422 -0.555109
198842140409815 0.013328 -0.565328
198839641639577 0.013236 -0.571887
198837142869340 0.013155 -0.575839
198834644099103 0.013089 -0.578018
198832145328865 0.013037 -0.579035
198829646558628 0.012999 -0.579320
198827147788391 0.012972 -0.579167
198824649018153 0.012954 -0.578776
198822150247916 0.012945 -0.578281
198819651477678 0.012942 -0.577769
198817152707441 0.012945 -0.577297
198814653937204 0.012953 -0.576904
198812155166966 0.012966 -0.576613
198809656396729 0.012981 -0.576440
198807157626491 0.013000 -0.576396
198804658856254 0.013021 -0.576487
198802160086017 0.013044 -0.576718
198799661315779 0.013069 -0.577095
198797162545542 0.013096 -0.577624
198794663775305 0.013124 -0.578311
198792165005067 0.013154 -0.579163
198789666234830 0.013185 -0.580193
198787167464592 0.013217 -0.581414
198784668694355 0.013251 -0.582842
198782169924118 0.013285 -0.584501
198779671153880 0.013319 -0.586416
198777172383643 0.013354 -0.588622
198774673613406 0.013389 -0.591160
198772174843168 0.013423 -0.594078
198769676072931 0.013456 -0.597438
198767177302693 0.013487 -0.601309
198764678532456 0.013513 -0.605768
198762179762219 0.013534 -0.610898
198759680991981 0.013544 -0.616773
198757182221744 0.013541 -0.623432
198754683451506 0.013516 -0.630829
198752184681269 0.013461 -0.638728
198749685911032 0.013365 -0.646530
198747187140794 0.013217 -0.652980
198744688370557 0.013010 -0.655793
198742189600320 0.012758 -0.651451
198739690830082 0.012509 -0.635992
198737192059845 0.012360 -0.608076
198734693289607 0.012419 -0.573604
198732194519370 0.012716 -0.545430
198729695749133 0.013151 -0.533967
198727196978895 0.013568 -0.539434
198724698208658 0.013867 -0.554899
198722199438421 0.014030 -0.573084
198719700668183 0.014088 -0.589588
198717201897946 0.014083 -0.602743
198714703127708 0.014048 -0.612473
198712204357471 0.014003 -0.619351
198709705587234 0.013959 -0.624084
198707206816996 0.013922 -0.627301
198704708046759 0.013893 -0.629492
198702209276521 0.013873 -0.631014
198699710506284 0.013861 -0.632117
198697211736047 0.013855 -0.632975
198694712965809 0.013855 -0.633704
198692214195572 0.013859 -0.634382
198689715425335 0.013868 -0.635062
198687216655097 0.013879 -0.635778
198684717884860 0.013894 -0.636552
198682219114622 0.013910 -0.637400
198679720344385 0.013929 -0.638332
198677221574148 0.013949 -0.639355
198674722803910 0.013970 -0.640475
198672224033673 0.013993 -0.641698
198669725263436 0.014016 -0.643029
198667226493198 0.014040 -0.644475
198664727722961 0.014065 -0.646043
198662228952723 0.014091 -0.647744
198659730182486 0.014117 -0.649589
198657231412249 0.014143 -0.651596
198654732642011 0.014170 -0.653782
198652233871774 0.014196 -0.656172
198649735101536 0.014223 -0.658796
198647236331299 0.014249 -0.661692
198644737561062 0.014274 -0.664906
198642238790824 0.014297 -0.668495
198639740020587 0.014318 -0.672526
198637241250350 0.014335 -0.677080
198634742480112 0.014346 -0.682251
198632243709875 0.014348 -0.688138
198629744939637 0.014337 -0.694831
198627246169400 0.014306 -0.702382
198624747399163 0.014247 -0.710728
198622248628925 0.014146 -0.719549
198619749858688 0.013989 -0.728000
198617251088451 0.013758 -0.734249
198614752318213 0.013449 -0.734863
198612253547976 0.013087 -0.724528
198609754777738 0.012760 -0.697733
198607256007501 0.012625 -0.654677
198604757237264 0.012821 -0.607936
198602258467026 0.013320 -0.576681
198599759696789 0.013926 -0.569877
198597260926551 0.014439 -0.581969
198594762156314 0.014775 -0.602528
198592263386077 0.014949 -0.623856
198589764615839 0.015011 -0.642310
198587265845602 0.015008 -0.656937
198584767075365 0.014975 -0.668038
198582268305127 0.014931 -0.676312
198579769534890 0.014887 -0.682467
198577270764652 0.014847 -0.687092
198574771994415 0.014813 -0.690635
198572273224178 0.014785 -0.693421
198569774453940 0.014764 -0.695682
198567275683703 0.014748 -0.697582
198564776913466 0.014737 -0.699235
198562278143228 0.014730 -0.700722
198559779372991 0.014727 -0.702100
198557280602753 0.014726 -0.703411
198554781832516 0.014728 -0.704683
198552283062279 0.014732 -0.705939
198549784292041 0.014738 -0.707196
198547285521804 0.014746 -0.708467
198544786751566 0.014754 -0.709764
198542287981329 0.014764 -0.711097
198539789211092 0.014776 -0.712476
198537290440854 0.014787 -0.713913
198534791670617 0.014800 -0.715419
198532292900380 0.014814 -0.717008
198529794130142 0.014828 -0.718697
198527295359905 0.014843 -0.720504
198524796589667 0.014857 -0.722454
198522297819430 0.014872 -0.724574
198519799049193 0.014887 -0.726900
198517300278955 0.014901 -0.729473
198514801508718 0.014914 -0.732345
198512302738481 0.014924 -0.735575
198509803968243 0.014931 -0.739233
198507305198006 0.014933 -0.743399
198504806427768 0.014926 -0.748151
198502307657531 0.014906 -0.753558
198499808887294 0.014868 -0.759643
198497310117056 0.014802 -0.766317
198494811346819 0.014698 -0.773256
198492312576581 0.014542 -0.779670
198489813806344 0.014319 -0.783918
198487315036107 0.014024 -0.783002
198484816265869 0.013677 -0.772264
198482317495632 0.013354 -0.746498
198479818725395 0.013200 -0.704469
198477319955157 0.013370 -0.655607
198474821184920 0.013894 -0.618509
198472322414682 0.014605 -0.606275
198469823644445 0.015270 -0.617197
198467324874208 0.015744 -0.641068
198464826103970 0.016006 -0.668271
198462327333733 0.016102 -0.693196
198459828563496 0.016094 -0.713681
198457329793258 0.016029 -0.729523
198454831023021 0.015941 -0.741349
198452332252783 0.015849 -0.750000
198449833482546 0.015761 -0.756256
198447334712309 0.015682 -0.760757
198444835942071 0.015613 -0.763990
198442337171834 0.015555 -0.766317
198439838401596 0.015507 -0.768000
198437339631359 0.015467 -0.769230
198434840861122 0.015435 -0.770143
198432342090884 0.015409 -0.770837
198429843320647 0.015390 -0.771384
198427344550410 0.015375 -0.771835
198424845780172 0.015365 -0.772229
198422347009935 0.015358 -0.772596
198419848239697 0.015355 -0.772958
198417349469460 0.015355 -0.773334
198414850699223 0.015358 -0.773740
198412351928985 0.015363 -0.774191
198409853158748 0.015371 -0.774701
198407354388511 0.015380 -0.775285
198404855618273 0.015392 -0.775959
198402356848036 0.015405 -0.776743
198399858077798 0.015420 -0.777657
198397359307561 0.015436 -0.778727
198394860537324 0.015453 -0.779985
198392361767086 0.015471 -0.781467
198389862996849 0.015489 -0.783218
198387364226611 0.015507 -0.785292
198384865456374 0.015523 -0.787753
198382366686137 0.015537 -0.790675
198379867915899 0.015545 -0.794143
198377369145662 0.015546 -0.798246
198374870375425 0.015535 -0.803065
198372371605187 0.015506 -0.808646
198369872834950 0.015449 -0.814941
198367374064712 0.015352 -0.821693
198364875294475 0.015200 -0.828214
198362376524238 0.014974 -0.832995
198359877754000 0.014662 -0.833089
198357378983763 0.014274 -0.823451
198354880213526 0.013879 -0.797277
198352381443288 0.013644 -0.750182
198349882673051 0.013800 -0.689930
198347383902813 0.014462 -0.640467
198344885132576 0.015446 -0.623726
198342386362339 0.016396 -0.640346
198339887592101 0.017057 -0.675831
198337388821864 0.017376 -0.715440
198334890051626 0.017434 -0.750558
198332391281389 0.017335 -0.778090
198329892511152 0.017164 -0.798064
198327393740914 0.016974 -0.811758
198324894970677 0.016792 -0.820691
198322396200440 0.016631 -0.826205
198319897430202 0.016494 -0.829346
198317398659965 0.016381 -0.830886
198314899889727 0.016290 -0.831371
198312401119490 0.016218 -0.831183
198309902349253 0.016161 -0.830582
198307403579015 0.016119 -0.829748
198304904808778 0.016088 -0.828802
198302406038541 0.016067 -0.827826
198299907268303 0.016054 -0.826875
198297408498066 0.016047 -0.825989
198294909727828 0.016047 -0.825193
198292410957591 0.016052 -0.824507
198289912187354 0.016061 -0.823942
198287413417116 0.016074 -0.823512
198284914646879 0.016091 -0.823225
198282415876642 0.016110 -0.823090
198279917106404 0.016132 -0.823118
198277418336167 0.016156 -0.823320
198274919565929 0.016182 -0.823710
198272420795692 0.016210 -0.824303
198269922025455 0.016239 -0.825118
198267423255217 0.016268 -0.826179
198264924484980 0.016298 -0.827510
198262425714742 0.016327 -0.829145
198259926944505 0.016356 -0.831119
198257428174268 0.016381 -0.833470
198254929404030 0.016403 -0.836242
198252430633793 0.016419 -0.839474
198249931863556 0.016426 -0.843195
198247433093318 0.016419 -0.847409
198244934323081 0.016395 -0.852064
198242435552843 0.016345 -0.856999
198239936782606 0.016260 -0.861848
198237438012369 0.016132 -0.865888
198234939242131 0.015949 -0.867786
198232440471894 0.015712 -0.865303
198229941701657 0.015439 -0.855126
198227442931419 0.015193 -0.833547
198224944161182 0.015096 -0.799281
198222445390944 0.015299 -0.758496
198219946620707 0.015872 -0.726278
198217447850470 0.016689 -0.717123
198214949080232 0.017477 -0.733081
198212450309995 0.018016 -0.764600
198209951539757 0.018245 -0.799797
198207452769520 0.018228 -0.830698
198204953999283 0.018069 -0.854096
198202455229045 0.017851 -0.869938
198199956458808 0.017630 -0.879580
198197457688571 0.017433 -0.884681
198194958918333 0.017268 -0.886710
198192460148096 0.017138 -0.886791
198189961377858 0.017039 -0.885722
198187462607621 0.016967 -0.884042
198184963837384 0.016917 -0.882100
198182465067146 0.016885 -0.880119
198179966296909 0.016867 -0.878233
198177467526672 0.016861 -0.876521
198174968756434 0.016864 -0.875028
198172469986197 0.016875 -0.873773
198169971215959 0.016892 -0.872767
198167472445722 0.016914 -0.872010
198164973675485 0.016940 -0.871498
198162474905247 0.016969 -0.871228
198159976135010 0.017001 -0.871193
198157477364772 0.017035 -0.871390
198154978594535 0.017071 -0.871816
198152479824298 0.017108 -0.872470
198149981054060 0.017146 -0.873355
198147482283823 0.017185 -0.874475
198144983513586 0.017224 -0.875836
198142484743348 0.017263 -0.877449
198139985973111 0.017301 -0.879328
198137487202873 0.017339 -0.881489
198134988432636 0.017375 -0.883954
198132489662399 0.017408 -0.886746
198129990892161 0.017438 -0.889892
198127492121924 0.017462 -0.893421
198124993351687 0.017480 -0.897358
198122494581449 0.017489 -0.901721
198119995811212 0.017484 -0.906507
198117497040974 0.017463 -0.911673
198114998270737 0.017417 -0.917095
198112499500500 0.017341 -0.922503
198110000730262 0.017225 -0.927369
198107501960025 0.017060 -0.930725
198105003189787 0.016843 -0.930918
198102504419550 0.016581 -0.925374
198100005649313 0.016317 -0.910782
198097506879075 0.016143 -0.884660
198095008108838 0.016205 -0.849305
198092509338601 0.016622 -0.815714
198090010568363 0.017351 -0.799457
198087511798126 0.018147 -0.808026
198085013027888 0.018737 -0.835259
198082514257651 0.019001 -0.868755
198080015487414 0.018989 -0.898724
198077516717176 0.018815 -0.920856
198075017946939 0.018585 -0.934940
198072519176702 0.018361 -0.942631
198070020406464 0.018172 -0.945938
198067521636227 0.018024 -0.946554
198065022865989 0.017917 -0.945693
198062524095752 0.017843 -0.944149
198060025325515 0.017796 -0.942404
198057526555277 0.017770 -0.940737
198055027785040 0.017759 -0.939297
198052529014802 0.017761 -0.938154
198050030244565 0.017772 -0.937333
198047531474328 0.017789 -0.936835
198045032704090 0.017811 -0.936645
198042533933853 0.017837 -0.936747
198040035163616 0.017865 -0.937118
198037536393378 0.017895 -0.937739
198035037623141 0.017927 -0.938593
198032538852903 0.017959 -0.939663
198030040082666 0.017991 -0.940937
198027541312429 0.018024 -0.942405
198025042542191 0.018056 -0.944058
198022543771954 0.018088 -0.945894
198020045001717 0.018119 -0.947909
198017546231479 0.018149 -0.950104
198015047461242 0.018178 -0.952483
198012548691004 0.018205 -0.955052
198010049920767 0.018230 -0.957820
198007551150530 0.018253 -0.960797
198005052380292 0.018273 -0.963998
198002553610055 0.018289 -0.967437
198000054839817 0.018299 -0.971130
197997556069580 0.018304 -0.975091
197995057299343 0.018300 -0.979328
197992558529105 0.018285 -0.983833
197990059758868 0.018256 -0.988572
197987560988631 0.018208 -0.993460
197985062218393 0.018137 -0.998318
197982563448156 0.018036 -1.002810
197980064677918 0.017898 -1.006335
197977565907681 0.017719 -1.007880
197975067137444 0.017502 -1.005867
197972568367206 0.017265 -0.998151
197970069596969 0.017060 -0.982610
197967570826732 0.016976 -0.958942
197965072056494 0.017113 -0.931416
197962573286257 0.017511 -0.909348
197960074516019 0.018078 -0.901665
197957575745782 0.018627 -0.909946
197955076975545 0.019010 -0.928375
197952578205307 0.019190 -0.949361
197950079435070 0.019211 -0.967816
197947580664832 0.019145 -0.981839
197945081894595 0.019044 -0.991560
197942583124358 0.018942 -0.997917
197940084354120 0.018853 -1.001942
197937585583883 0.018782 -1.004477
197935086813646 0.018729 -1.006127
197932588043408 0.018692 -1.007291
197930089273171 0.018667 -1.008223
197927590502933 0.018652 -1.009075
197925091732696 0.018644 -1.009938
197922592962459 0.018643 -1.010861
197920094192221 0.018646 -1.011871
197917595421984 0.018652 -1.012979
197915096651747 0.018660 -1.014187
197912597881509 0.018670 -1.015495
197910099111272 0.018682 -1.016900
197907600341034 0.018694 -1.018398
197905101570797 0.018707 -1.019986
197902602800560 0.018720 -1.021661
197900104030322 0.018733 -1.023421
197897605260085 0.018746 -1.025267
197895106489847 0.018759 -1.027199
197892607719610 0.018771 -1.029221
197890108949373 0.018783 -1.031339
197887610179135 0.018794 -1.033559
197885111408898 0.018804 -1.035892
197882612638661 0.018812 -1.038349
197880113868423 0.018819 -1.040946
197877615098186 0.018824 -1.043703
197875116327948 0.018826 -1.046642
197872617557711 0.018824 -1.049788
197870118787474 0.018818 -1.053172
197867620017236 0.018805 -1.056824
197865121246999 0.018785 -1.060774
197862622476762 0.018752 -1.065042
197860123706524 0.018705 -1.069628
197857624936287 0.018637 -1.074478
197855126166049 0.018540 -1.079442
197852627395812 0.018406 -1.084182
197850128625575 0.018223 -1.088012
197847629855337 0.017982 -1.089654
197845131085100 0.017680 -1.086918
197842632314862 0.017338 -1.076523
197840133544625 0.017026 -1.054795
197837634774388 0.016878 -1.020577
197835136004150 0.017053 -0.980172
197832637233913 0.017608 -0.948006
197830138463676 0.018393 -0.936657
197827639693438 0.019143 -0.946707
197825140923201 0.019670 -0.969370
197822642152963 0.019938 -0.995104
197820143382726 0.020008 -1.018131
197817644612489 0.019960 -1.036365
197815145842251 0.019857 -1.049845
