('port 0','TE',1,'port 0',1,'transmission')
199476828050110 0.008619 -0.280282
199474329279872 0.008630 -0.281664
199471830509635 0.008642 -0.282856
199469331739397 0.008654 -0.283895
199466832969160 0.008667 -0.284814
199464334198923 0.008682 -0.285636
199461835428685 0.008697 -0.286384
199459336658448 0.008713 -0.287077
199456837888210 0.008731 -0.287731
199454339117973 0.008749 -0.288362
199451840347736 0.008769 -0.288984
199449341577498 0.008790 -0.289614
199446842807261 0.008813 -0.290270
199444344037024 0.008837 -0.290969
199441845266786 0.008862 -0.291737
199439346496549 0.008890 -0.292601
199436847726311 0.008920 -0.293598
199434348956074 0.008952 -0.294775
199431850185837 0.008986 -0.296192
199429351415599 0.009024 -0.297930
199426852645362 0.009064 -0.300094
199424353875125 0.009108 -0.302824
199421855104887 0.009155 -0.306307
199419356334650 0.009205 -0.310791
199416857564412 0.009256 -0.316600
199414358794175 0.009308 -0.324147
199411860023938 0.009355 -0.333936
199409361253700 0.009390 -0.346526
199406862483463 0.009400 -0.362392
199404363713225 0.009366 -0.381603
199401864942988 0.009260 -0.403115
199399366172751 0.009053 -0.423552
199396867402513 0.008732 -0.435741
199394368632276 0.008337 -0.428859
199391869862039 0.007993 -0.394444
199389371091801 0.007853 -0.338672
199386872321564 0.007977 -0.284231
199384373551326 0.008272 -0.250329
199381874781089 0.008603 -0.239079
199379376010852 0.008884 -0.242744
199376877240614 0.009089 -0.253362
199374378470377 0.009226 -0.265912
199371879700140 0.009312 -0.277924
199369380929902 0.009365 -0.288444
199366882159665 0.009396 -0.297273
199364383389427 0.009415 -0.304532
199361884619190 0.009426 -0.310450
199359385848953 0.009433 -0.315270
199356887078715 0.009438 -0.319210
199354388308478 0.009443 -0.322452
199351889538240 0.009448 -0.325143
199349390768003 0.009454 -0.327399
199346891997766 0.009461 -0.329313
199344393227528 0.009470 -0.330958
199341894457291 0.009479 -0.332389
199339395687054 0.009490 -0.333654
199336896916816 0.009502 -0.334787
199334398146579 0.009515 -0.335819
199331899376341 0.009530 -0.336773
199329400606104 0.009545 -0.337672
199326901835867 0.009562 -0.338532
199324403065629 0.009581 -0.339371
199321904295392 0.009600 -0.340207
199319405525155 0.009621 -0.341055
199316906754917 0.009644 -0.341935
199314407984680 0.009668 -0.342867
199311909214442 0.009694 -0.343878
199309410444205 0.009721 -0.344999
199306911673968 0.009751 -0.346267
199304412903730 0.009782 -0.347732
199301914133493 0.009816 -0.349459
199299415363255 0.009853 -0.351529
199296916593018 0.009892 -0.354050
199294417822781 0.009933 -0.357163
199291919052543 0.009977 -0.361051
199289420282306 0.010021 -0.365949
199286921512069 0.010065 -0.372155
199284422741831 0.010105 -0.380027
199281923971594 0.010136 -0.389965
199279425201356 0.010147 -0.402333
199276926431119 0.010125 -0.417273
199274427660882 0.010049 -0.434295
199271928890644 0.009892 -0.451533
199269430120407 0.009636 -0.464644
199266931350170 0.009289 -0.466026
199264432579932 0.008923 -0.446658
199261933809695 0.008675 -0.403678
199259435039457 0.008670 -0.349315
199256936269220 0.008910 -0.304976
199254437498983 0.009274 -0.282777
199251938728745 0.009632 -0.280367
199249439958508 0.009915 -0.289611
199246941188270 0.010113 -0.303562
199244442418033 0.010238 -0.318124
199241943647796 0.010312 -0.331403
199239444877558 0.010352 -0.342761
199236946107321 0.010371 -0.352167
199234447337084 0.010378 -0.359835
199231948566846 0.010378 -0.366048
199229449796609 0.010376 -0.371083
199226951026371 0.010373 -0.375178
199224452256134 0.010370 -0.378528
199221953485897 0.010368 -0.381292
199219454715659 0.010368 -0.383594
199216955945422 0.010370 -0.385532
199214457175185 0.010373 -0.387181
199211958404947 0.010378 -0.388604
199209459634710 0.010385 -0.389847
199206960864472 0.010393 -0.390949
199204462094235 0.010403 -0.391943
199201963323998 0.010415 -0.392854
199199464553760 0.010428 -0.393705
199196965783523 0.010443 -0.394516
199194467013285 0.010459 -0.395307
199191968243048 0.010477 -0.396096
199189469472811 0.010497 -0.396904
199186970702573 0.010518 -0.397753
199184471932336 0.010541 -0.398669
199181973162099 0.010566 -0.399681
199179474391861 0.010594 -0.400829
199176975621624 0.010623 -0.402159
199174476851386 0.010655 -0.403734
199171978081149 0.010689 -0.405630
199169479310912 0.010726 -0.407949
199166980540674 0.010765 -0.410825
199164481770437 0.010805 -0.414427
199161983000200 0.010847 -0.418976
199159484229962 0.010887 -0.424748
199156985459725 0.010923 -0.432081
199154486689487 0.010948 -0.441351
199151987919250 0.010952 -0.452911
199149489149013 0.010921 -0.466912
199146990378775 0.010830 -0.482907
199144491608538 0.010653 -0.499075
199141992838300 0.010363 -0.510931
199139494068063 0.009967 -0.510072
199136995297826 0.009548 -0.485577
199134496527588 0.009284 -0.433226
199131997757351 0.009352 -0.368896
199129498987114 0.009744 -0.321200
199127000216876 0.010272 -0.304073
199124501446639 0.010747 -0.311139
199122002676401 0.011086 -0.330122
199119503906164 0.011292 -0.352068
199117005135927 0.011397 -0.372452
199114506365689 0.011438 -0.389643
199112007595452 0.011440 -0.403448
199109508825215 0.011423 -0.414255
199107010054977 0.011397 -0.422605
199104511284740 0.011369 -0.429021
199102012514502 0.011342 -0.433945
199099513744265 0.011317 -0.437728
199097014974028 0.011297 -0.440643
199094516203790 0.011280 -0.442899
199092017433553 0.011267 -0.444653
199089518663316 0.011258 -0.446026
199087019893078 0.011252 -0.447109
199084521122841 0.011250 -0.447971
199082022352603 0.011250 -0.448666
199079523582366 0.011254 -0.449238
199077024812129 0.011260 -0.449719
199074526041891 0.011268 -0.450138
199072027271654 0.011279 -0.450518
199069528501416 0.011291 -0.450878
199067029731179 0.011306 -0.451239
199064530960942 0.011324 -0.451619
199062032190704 0.011343 -0.452037
199059533420467 0.011365 -0.452515
199057034650230 0.011388 -0.453076
199054535879992 0.011415 -0.453750
199052037109755 0.011443 -0.454570
199049538339517 0.011474 -0.455580
199047039569280 0.011507 -0.456831
199044540799043 0.011543 -0.458393
199042042028805 0.011581 -0.460348
199039543258568 0.011621 -0.462804
199037044488331 0.011663 -0.465897
199034545718093 0.011705 -0.469796
199032046947856 0.011746 -0.474704
199029548177618 0.011783 -0.480863
199027049407381 0.011809 -0.488527
199024550637144 0.011819 -0.497913
199022051866906 0.011798 -0.509075
199019553096669 0.011731 -0.521640
199017054326431 0.011595 -0.534313
199014555556194 0.011372 -0.544094
199012056785957 0.011062 -0.545486
199009558015719 0.010715 -0.531071
199007059245482 0.010457 -0.496292
199004560475245 0.010443 -0.448312
199002061705007 0.010722 -0.406620
198999562934770 0.011176 -0.386837
198997064164532 0.011629 -0.389166
198994565394295 0.011971 -0.404674
198992066624058 0.012178 -0.424628
198989567853820 0.012277 -0.443818
198987069083583 0.012305 -0.460052
198984570313346 0.012292 -0.472868
198982071543108 0.012259 -0.482579
198979572772871 0.012219 -0.489741
198977074002633 0.012178 -0.494923
198974575232396 0.012142 -0.498611
198972076462159 0.012111 -0.501193
198969577691921 0.012086 -0.502967
198967078921684 0.012067 -0.504156
198964580151446 0.012053 -0.504927
198962081381209 0.012045 -0.505403
198959582610972 0.012041 -0.505676
198957083840734 0.012041 -0.505812
198954585070497 0.012046 -0.505864
198952086300260 0.012053 -0.505869
198949587530022 0.012064 -0.505859
198947088759785 0.012078 -0.505858
198944589989547 0.012095 -0.505885
198942091219310 0.012114 -0.505958
198939592449073 0.012136 -0.506093
198937093678835 0.012160 -0.506307
198934594908598 0.012187 -0.506617
198932096138361 0.012216 -0.507043
198929597368123 0.012247 -0.507605
198927098597886 0.012281 -0.508330
198924599827648 0.012317 -0.509251
198922101057411 0.012355 -0.510406
198919602287174 0.012396 -0.511845
198917103516936 0.012440 -0.513628
198914604746699 0.012485 -0.515831
198912105976461 0.012533 -0.518552
198909607206224 0.012582 -0.521911
198907108435987 0.012631 -0.526056
198904609665749 0.012679 -0.531170
198902110895512 0.012722 -0.537466
198899612125275 0.012756 -0.545177
198897113355037 0.012774 -0.554519
198894614584800 0.012765 -0.565599
198892115814562 0.012711 -0.578217
198889617044325 0.012593 -0.591475
198887118274088 0.012387 -0.603093
198884619503850 0.012084 -0.608535
198882120733613 0.011717 -0.600806
198879621963376 0.011394 -0.573529
198877123193138 0.011289 -0.529458
198874624422901 0.011504 -0.485925
198872125652663 0.011952 -0.462012
198869626882426 0.012431 -0.461650
198867128112189 0.012793 -0.476256
198864629341951 0.013003 -0.495913
198862130571714 0.013091 -0.514544
198859631801476 0.013101 -0.529711
198857133031239 0.013072 -0.541057
198854634261002 0.013027 -0.549099
198852135490764 0.012980 -0.554572
198849636720527 0.012937 -0.558167
198847137950290 0.012903 -0.560439
198844639180052 0.012876 -0.561806
198842140409815 0.012858 -0.562572
198839641639577 0.012847 -0.562952
198837142869340 0.012842 -0.563097
198834644099103 0.012844 -0.563113
198832145328865 0.012850 -0.563073
198829646558628 0.012860 -0.563029
198827147788391 0.012875 -0.563017
198824649018153 0.012892 -0.563061
198822150247916 0.012912 -0.563179
198819651477678 0.012935 -0.563386
198817152707441 0.012960 -0.563692
198814653937204 0.012988 -0.564107
198812155166966 0.013017 -0.564640
198809656396729 0.013048 -0.565301
198807157626491 0.013081 -0.566100
198804658856254 0.013115 -0.567051
198802160086017 0.013152 -0.568168
198799661315779 0.013189 -0.569473
198797162545542 0.013229 -0.570987
198794663775305 0.013270 -0.572742
198792165005067 0.013312 -0.574775
198789666234830 0.013356 -0.577132
198787167464592 0.013401 -0.579871
198784668694355 0.013447 -0.583066
198782169924118 0.013493 -0.586806
198779671153880 0.013538 -0.591200
198777172383643 0.013581 -0.596380
198774673613406 0.013619 -0.602499
198772174843168 0.013649 -0.609722
198769676072931 0.013664 -0.618203
198767177302693 0.013658 -0.628026
198764678532456 0.013616 -0.639085
198762179762219 0.013524 -0.650856
198759680991981 0.013364 -0.662001
198757182221744 0.013124 -0.669831
198754683451506 0.012813 -0.669973
198752184681269 0.012487 -0.657348
198749685911032 0.012258 -0.630047
198747187140794 0.012241 -0.594547
198744688370557 0.012460 -0.564249
198742189600320 0.012813 -0.548930
198739690830082 0.013163 -0.548464
198737192059845 0.013429 -0.556951
198734693289607 0.013597 -0.568590
198732194519370 0.013688 -0.579905
198729695749133 0.013728 -0.589456
198727196978895 0.013740 -0.596965
198724698208658 0.013739 -0.602662
198722199438421 0.013734 -0.606925
198719700668183 0.013729 -0.610121
198717201897946 0.013727 -0.612555
198714703127708 0.013728 -0.614461
198712204357471 0.013733 -0.616011
198709705587234 0.013741 -0.617329
198707206816996 0.013753 -0.618506
198704708046759 0.013767 -0.619603
198702209276521 0.013784 -0.620667
198699710506284 0.013803 -0.621729
198697211736047 0.013824 -0.622812
198694712965809 0.013847 -0.623933
198692214195572 0.013871 -0.625107
198689715425335 0.013896 -0.626343
198687216655097 0.013923 -0.627650
198684717884860 0.013950 -0.629038
198682219114622 0.013979 -0.630516
198679720344385 0.014009 -0.632095
198677221574148 0.014039 -0.633785
198674722803910 0.014071 -0.635602
198672224033673 0.014104 -0.637562
198669725263436 0.014137 -0.639687
198667226493198 0.014172 -0.642004
198664727722961 0.014207 -0.644546
198662228952723 0.014244 -0.647355
198659730182486 0.014281 -0.650485
198657231412249 0.014318 -0.654002
198654732642011 0.014356 -0.657992
198652233871774 0.014393 -0.662560
198649735101536 0.014428 -0.667841
198647236331299 0.014459 -0.673998
198644737561062 0.014483 -0.681228
198642238790824 0.014495 -0.689747
198639740020587 0.014487 -0.699766
198637241250350 0.014447 -0.711409
198634742480112 0.014357 -0.724528
198632243709875 0.014194 -0.738343
198629744939637 0.013931 -0.750776
198627246169400 0.013553 -0.757517
198624747399163 0.013086 -0.751547
198622248628925 0.012642 -0.725485
198619749858688 0.012409 -0.679525
198617251088451 0.012531 -0.628681
198614752318213 0.012957 -0.593251
198612253547976 0.013487 -0.580907
198609754777738 0.013948 -0.585833
198607256007501 0.014276 -0.598998
198604757237264 0.014478 -0.614085
198602258467026 0.014590 -0.628018
198599759696789 0.014646 -0.639765
198597260926551 0.014669 -0.649276
198594762156314 0.014675 -0.656865
198592263386077 0.014672 -0.662922
198589764615839 0.014667 -0.667805
198587265845602 0.014662 -0.671804
198584767075365 0.014659 -0.675146
198582268305127 0.014657 -0.677999
198579769534890 0.014658 -0.680490
198577270764652 0.014660 -0.682712
198574771994415 0.014665 -0.684736
198572273224178 0.014672 -0.686614
198569774453940 0.014680 -0.688387
198567275683703 0.014690 -0.690083
198564776913466 0.014701 -0.691730
198562278143228 0.014714 -0.693345
198559779372991 0.014728 -0.694947
198557280602753 0.014743 -0.696551
198554781832516 0.014760 -0.698170
198552283062279 0.014777 -0.699820
198549784292041 0.014796 -0.701515
198547285521804 0.014816 -0.703273
198544786751566 0.014836 -0.705113
198542287981329 0.014858 -0.707058
198539789211092 0.014882 -0.709134
198537290440854 0.014906 -0.711377
198534791670617 0.014932 -0.713827
198532292900380 0.014958 -0.716536
198529794130142 0.014985 -0.719569
198527295359905 0.015013 -0.723007
198524796589667 0.015039 -0.726951
198522297819430 0.015065 -0.731524
198519799049193 0.015086 -0.736879
198517300278955 0.015101 -0.743193
198514801508718 0.015104 -0.750658
198512302738481 0.015087 -0.759457
198509803968243 0.015040 -0.769684
198507305198006 0.014945 -0.781195
198504806427768 0.014780 -0.793296
198502307657531 0.014521 -0.804186
198499808887294 0.014151 -0.810152
198497310117056 0.013685 -0.804936
198494811346819 0.013214 -0.781015
198492312576581 0.012919 -0.735723
198489813806344 0.012984 -0.680099
198487315036107 0.013431 -0.635766
198484816265869 0.014077 -0.616494
198482317495632 0.014696 -0.619930
198479818725395 0.015161 -0.636232
198477319955157 0.015454 -0.656794
198474821184920 0.015610 -0.676678
198472322414682 0.015672 -0.693828
198469823644445 0.015679 -0.707794
198467324874208 0.015655 -0.718835
198464826103970 0.015618 -0.727445
198462327333733 0.015576 -0.734130
198459828563496 0.015536 -0.739332
198457329793258 0.015498 -0.743407
198454831023021 0.015465 -0.746629
198452332252783 0.015437 -0.749210
198449833482546 0.015415 -0.751308
198447334712309 0.015396 -0.753043
198444835942071 0.015382 -0.754506
198442337171834 0.015373 -0.755766
198439838401596 0.015367 -0.756877
198437339631359 0.015364 -0.757880
198434840861122 0.015364 -0.758810
198432342090884 0.015367 -0.759693
198429843320647 0.015373 -0.760554
198427344550410 0.015382 -0.761415
198424845780172 0.015393 -0.762296
198422347009935 0.015407 -0.763217
198419848239697 0.015422 -0.764201
198417349469460 0.015440 -0.765270
198414850699223 0.015461 -0.766452
198412351928985 0.015483 -0.767780
198409853158748 0.015508 -0.769291
198407354388511 0.015535 -0.771032
198404855618273 0.015564 -0.773061
198402356848036 0.015594 -0.775447
198399858077798 0.015626 -0.778278
198397359307561 0.015657 -0.781663
198394860537324 0.015687 -0.785735
198392361767086 0.015714 -0.790655
198389862996849 0.015735 -0.796611
198387364226611 0.015742 -0.803815
198384865456374 0.015730 -0.812471
198382366686137 0.015684 -0.822713
198379867915899 0.015586 -0.834455
198377369145662 0.015412 -0.847085
198374870375425 0.015129 -0.858870
198372371605187 0.014711 -0.865947
198369872834950 0.014163 -0.861104
198367374064712 0.013577 -0.834058
198364875294475 0.013183 -0.778071
198362376524238 0.013277 -0.704936
198359877754000 0.013946 -0.646791
198357378983763 0.014921 -0.626374
198354880213526 0.015824 -0.639344
198352381443288 0.016451 -0.669192
198349882673051 0.016784 -0.702452
198347383902813 0.016900 -0.732161
198344885132576 0.016884 -0.755999
198342386362339 0.016800 -0.773999
198339887592101 0.016689 -0.787083
198337388821864 0.016575 -0.796343
198334890051626 0.016468 -0.802756
198332391281389 0.016374 -0.807103
198329892511152 0.016295 -0.809976
198327393740914 0.016229 -0.811810
198324894970677 0.016177 -0.812922
198322396200440 0.016135 -0.813538
198319897430202 0.016104 -0.813824
198317398659965 0.016082 -0.813896
198314899889727 0.016067 -0.813840
198312401119490 0.016060 -0.813720
198309902349253 0.016058 -0.813582
198307403579015 0.016061 -0.813461
198304904808778 0.016069 -0.813386
198302406038541 0.016081 -0.813380
198299907268303 0.016097 -0.813463
198297408498066 0.016117 -0.813653
198294909727828 0.016139 -0.813970
198292410957591 0.016164 -0.814431
198289912187354 0.016192 -0.815057
198287413417116 0.016223 -0.815874
198284914646879 0.016255 -0.816907
198282415876642 0.016290 -0.818190
198279917106404 0.016326 -0.819761
198277418336167 0.016363 -0.821665
198274919565929 0.016400 -0.823957
198272420795692 0.016438 -0.826702
198269922025455 0.016473 -0.829974
198267423255217 0.016505 -0.833861
198264924484980 0.016531 -0.838458
198262425714742 0.016548 -0.843864
198259926944505 0.016549 -0.850161
198257428174268 0.016529 -0.857388
198254929404030 0.016476 -0.865466
198252430633793 0.016376 -0.874078
198249931863556 0.016214 -0.882435
198247433093318 0.015971 -0.888898
198244934323081 0.015638 -0.890449
198242435552843 0.015236 -0.882316
198239936782606 0.014845 -0.858846
198237438012369 0.014626 -0.817802
198234939242131 0.014771 -0.767718
198232440471894 0.015338 -0.728142
198229941701657 0.016147 -0.714644
198227442931419 0.016911 -0.726677
198224944161182 0.017439 -0.753121
198222445390944 0.017698 -0.782826
198219946620707 0.017751 -0.809169
198217447850470 0.017682 -0.829690
198214949080232 0.017556 -0.844360
198212450309995 0.017416 -0.854160
198209951539757 0.017284 -0.860290
198207452769520 0.017170 -0.863821
198204953999283 0.017077 -0.865593
198202455229045 0.017005 -0.866227
198199956458808 0.016952 -0.866158
198197457688571 0.016914 -0.865688
198194958918333 0.016891 -0.865020
198192460148096 0.016878 -0.864290
198189961377858 0.016876 -0.863589
198187462607621 0.016881 -0.862973
198184963837384 0.016893 -0.862482
198182465067146 0.016910 -0.862141
198179966296909 0.016932 -0.861964
198177467526672 0.016958 -0.861964
198174968756434 0.016988 -0.862147
198172469986197 0.017020 -0.862520
198169971215959 0.017055 -0.863090
198167472445722 0.017091 -0.863865
198164973675485 0.017130 -0.864852
198162474905247 0.017170 -0.866064
198159976135010 0.017211 -0.867514
198157477364772 0.017253 -0.869220
198154978594535 0.017296 -0.871203
198152479824298 0.017338 -0.873489
198149981054060 0.017380 -0.876112
198147482283823 0.017421 -0.879108
198144983513586 0.017460 -0.882523
198142484743348 0.017496 -0.886410
198139985973111 0.017527 -0.890827
198137487202873 0.017550 -0.895839
198134988432636 0.017563 -0.901506
198132489662399 0.017561 -0.907877
198129990892161 0.017538 -0.914957
198127492121924 0.017485 -0.922666
198124993351687 0.017390 -0.930738
198122494581449 0.017240 -0.938561
198119995811212 0.017021 -0.944892
198117497040974 0.016721 -0.947445
198114998270737 0.016353 -0.942497
198112499500500 0.015973 -0.925200
198110000730262 0.015716 -0.892324
198107501960025 0.015770 -0.848507
198105003189787 0.016245 -0.809875
198102504419550 0.017015 -0.793760
198100005649313 0.017782 -0.803473
198097506879075 0.018309 -0.828953
198095008108838 0.018541 -0.857964
198092509338601 0.018552 -0.882914
198090010568363 0.018442 -0.901205
198087511798126 0.018290 -0.913180
198085013027888 0.018140 -0.920274
198082514257651 0.018012 -0.924013
198080015487414 0.017912 -0.925636
198077516717176 0.017839 -0.926028
198075017946939 0.017790 -0.925779
198072519176702 0.017760 -0.925261
198070020406464 0.017746 -0.924704
198067521636227 0.017744 -0.924239
198065022865989 0.017751 -0.923940
198062524095752 0.017765 -0.923843
198060025325515 0.017785 -0.923963
198057526555277 0.017809 -0.924302
198055027785040 0.017836 -0.924857
198052529014802 0.017866 -0.925620
198050030244565 0.017898 -0.926583
198047531474328 0.017931 -0.927738
198045032704090 0.017964 -0.929079
198042533933853 0.017999 -0.930601
198040035163616 0.018034 -0.932300
198037536393378 0.018069 -0.934176
198035037623141 0.018104 -0.936231
198032538852903 0.018138 -0.938469
198030040082666 0.018172 -0.940897
198027541312429 0.018205 -0.943525
198025042542191 0.018238 -0.946368
198022543771954 0.018268 -0.949443
198020045001717 0.018297 -0.952771
198017546231479 0.018323 -0.956379
198015047461242 0.018346 -0.960296
198012548691004 0.018363 -0.964557
198010049920767 0.018375 -0.969199
198007551150530 0.018378 -0.974254
198005052380292 0.018370 -0.979749
198002553610055 0.018346 -0.985684
198000054839817 0.018302 -0.992010
197997556069580 0.018229 -0.998576
197995057299343 0.018119 -1.005045
197992558529105 0.017963 -1.010755
197990059758868 0.017753 -1.014515
197987560988631 0.017490 -1.014389
197985062218393 0.017195 -1.007709
197982563448156 0.016930 -0.991900
197980064677918 0.016798 -0.966884
197977565907681 0.016903 -0.938079
197975067137444 0.017263 -0.915570
197972568367206 0.017761 -0.907103
197970069596969 0.018228 -0.912497
197967570826732 0.018556 -0.925912
197965072056494 0.018729 -0.941248
197962573286257 0.018788 -0.954884
197960074516019 0.018782 -0.965575
197957575745782 0.018747 -0.973421
197955076975545 0.018705 -0.979017
197952578205307 0.018667 -0.983014
197950079435070 0.018637 -0.985948
197947580664832 0.018616 -0.988211
197945081894595 0.018604 -0.990072
197942583124358 0.018599 -0.991709
197940084354120 0.018599 -0.993235
197937585583883 0.018604 -0.994722
197935086813646 0.018613 -0.996214
197932588043408 0.018624 -0.997736
197930089273171 0.018637 -0.999305
197927590502933 0.018652 -1.000929
197925091732696 0.018668 -1.002613
197922592962459 0.018685 -1.004359
197920094192221 0.018703 -1.006170
197917595421984 0.018721 -1.008046
197915096651747 0.018739 -1.009990
197912597881509 0.018757 -1.012005
197910099111272 0.018776 -1.014095
197907600341034 0.018794 -1.016265
197905101570797 0.018812 -1.018523
197902602800560 0.018830 -1.020878
197900104030322 0.018848 -1.023344
197897605260085 0.018865 -1.025935
197895106489847 0.018882 -1.028671
197892607719610 0.018897 -1.031578
197890108949373 0.018912 -1.034684
197887610179135 0.018925 -1.038029
197885111408898 0.018936 -1.041656
197882612638661 0.018943 -1.045622
197880113868423 0.018945 -1.049992
197877615098186 0.018941 -1.054840
197875116327948 0.018926 -1.060250
197872617557711 0.018896 -1.066296
197870118787474 0.018845 -1.073028
197867620017236 0.018762 -1.080411
197865121246999 0.018636 -1.088225
197862622476762 0.018448 -1.095860
197860123706524 0.018180 -1.101969
197857624936287 0.017821 -1.103974
197855126166049 0.017387 -1.097678
197852627395812 0.016955 -1.078053
197850128625575 0.016685 -1.043058
197847629855337 0.016758 -0.999845
197845131085100 0.017219 -0.964339
197842632314862 0.017900 -0.948708
197840133544625 0.018557 -0.952444
197837634774388 0.019041 -0.967396
197835136004150 0.019330 -0.985749
197832637233913 0.019467 -1.003007
197830138463676 0.019508 -1.017448
197827639693438 0.019496 -1.028875
197825140923201 0.019459 -1.037696
197822642152963 0.019414 -1.044466
197820143382726 0.019367 -1.049696
197817644612489 0.019324 -1.053794
197815145842251 0.019287 -1.057070
